entrez_id	essentiality	data_source
131540	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
200931	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
5912	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
125488	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
51386	Essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
6280	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
6283	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
7884	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
140733	Non-essential	PMID:26472758,PMID:26472760,PMID:19490893,PMID:18239125
51367	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
8706	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
1357	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
146434	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
10263	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
254173	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
6339	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
643161	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
5368	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
642475	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
54587	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
7433	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
7130	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
253190	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
349667	Non-essential	PMID:26472758,PMID:26472760,PMID:19490893,PMID:18239125,PMID:26627737
4723	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
129293	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
84662	Non-essential	PMID:26472758,PMID:18239125
284546	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
126731	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
138307	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
10131	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
127608	Non-essential	PMID:18239125
6124	Essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
5188	Essential	PMID:26472760,PMID:18239125
3738	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
25901	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
4163	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
644070	Non-essential	PMID:18239125
7441	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
170384	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
409	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
2038	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
83740	Non-essential	PMID:26472758
10250	Essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
284111	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
54825	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
26013	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
127262	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
5793	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
6048	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
126231	Non-essential	PMID:26472758,PMID:18239125
340526	Non-essential	PMID:26472758,PMID:18239125,PMID:26627737
402778	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
84527	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
57471	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
100289462	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
6307	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
177	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
10129	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
6332	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
11064	Non-essential	PMID:26472758,PMID:18239125
51552	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
2176	Essential	PMID:26472758,PMID:26472760,PMID:19490893,PMID:18239125,PMID:26627737
5089	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
2733	Essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
339	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
199221	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
219621	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
2140	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
54538	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
64221	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
5981	Essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
11013	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
10063	Essential	PMID:26472758,PMID:26472760,PMID:18239125
2959	Essential	PMID:26472758,PMID:26472760,PMID:19490893,PMID:18239125,PMID:26627737
91801	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
83666	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
440279	Non-essential	PMID:26472758,PMID:26472760,PMID:19490893
58472	Non-essential	PMID:26472758,PMID:26472760,PMID:19490893,PMID:18239125
5607	Non-essential	PMID:26472758,PMID:26472760,PMID:19490893,PMID:18239125,PMID:26627737
79739	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
90485	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
284071	Non-essential	PMID:26472760,PMID:18239125
199699	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
29942	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
676	Non-essential	PMID:26472758,PMID:18239125
55222	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
338761	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
59272	Non-essential	PMID:26472758,PMID:19490893,PMID:18239125
84293	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
554313	Essential	PMID:26472758
54537	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
94233	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
51096	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
4580	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
1392	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
22828	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
124925	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
5787	Non-essential	PMID:21746896,PMID:26472758,PMID:18239125,PMID:26472760
4830	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
122769	Essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
105369525	Non-essential	PMID:18239125
100129329	Non-essential	PMID:18239125
117177	Non-essential	PMID:26472758,PMID:26472760,PMID:19490893,PMID:18239125
79623	Non-essential	PMID:26472758,PMID:26472760,PMID:19490893,PMID:18239125
11067	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
8702	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
7756	Essential	PMID:26472758,PMID:26472760,PMID:19490893,PMID:18239125,PMID:26627737
51399	Essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
5126	Non-essential	PMID:26472758,PMID:26472760,PMID:19490893,PMID:18239125
58495	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
55211	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
2526	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
79754	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
3265	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
151790	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
64091	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
9308	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
3336	Essential	PMID:26472758,PMID:26472760,PMID:22585861,PMID:18239125
9749	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
1366	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
57211	Non-essential	PMID:26472760,PMID:18239125
26268	Non-essential	PMID:26472758,PMID:26472760,PMID:19490893,PMID:18239125
117583	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
11197	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
57134	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
23354	Essential	PMID:26472758,PMID:26472760,PMID:26627737
56181	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
643394	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
122953	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
163259	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
100505621	Non-essential	PMID:26472760,PMID:18239125
145482	Non-essential	PMID:21746896,PMID:26472760,PMID:18239125,PMID:26472758
84272	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
430	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
29110	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
54491	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
344018	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
54788	Non-essential	PMID:26472758,PMID:18239125
85477	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
57596	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
148534	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
440077	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
84912	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
85413	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
84159	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
29775	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
2530	Non-essential	PMID:26472758,PMID:26472760,PMID:22585861,PMID:18239125
10656	Non-essential	PMID:26472758,PMID:26472760,PMID:19490893,PMID:18239125
4242	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
2267	Non-essential	PMID:26472758,PMID:18239125
427	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
55236	Non-essential	PMID:26472758,PMID:26472760,PMID:19490893,PMID:18239125,PMID:26627737
665	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
27201	Non-essential	PMID:26472758,PMID:26472760,PMID:22585861,PMID:18239125
91355	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
79791	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
8503	Non-essential	PMID:26472758,PMID:26472760
343035	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
79006	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
6513	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
8661	Essential	PMID:18239125,PMID:26627737,PMID:26472758,PMID:26472760,PMID:19490893,PMID:22585861
3792	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
348254	Non-essential	PMID:18239125
9028	Non-essential	PMID:26472760,PMID:18239125,PMID:26627737
8061	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
22944	Essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
5140	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
54892	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
284293	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
10231	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
23269	Non-essential	PMID:26472758,PMID:18239125
55269	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
285888	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
5903	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
11341	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
10927	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
3148	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
79056	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
9348	Non-essential	PMID:26472758,PMID:26472760,PMID:19490893,PMID:18239125
23283	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
26112	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
4194	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
6262	Non-essential	PMID:26472758,PMID:19490893,PMID:18239125
4085	Essential	PMID:18239125,PMID:26627737,PMID:26472758,PMID:26472760,PMID:19490893,PMID:22585861
5266	Non-essential	PMID:26472758,PMID:26472760,PMID:19490893,PMID:18239125,PMID:26627737
200232	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
8846	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
7010	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
5305	Non-essential	PMID:26472758,PMID:26472760,PMID:19490893,PMID:18239125
6590	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
3705	Essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
1113	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
79886	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
10171	Essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
3652	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
84765	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
375189	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
1757	Non-essential	PMID:26472758,PMID:26472760,PMID:22585861,PMID:18239125
7299	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
79650	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
51043	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
4061	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
10336	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
643	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
84305	Essential	PMID:26472760,PMID:19490893,PMID:18239125
6855	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
55262	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
57187	Essential	PMID:26472758,PMID:18239125,PMID:26627737
3338	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
10813	Essential	PMID:26472758,PMID:26472760,PMID:19490893,PMID:18239125,PMID:26627737
778	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
129530	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
2922	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
4677	Essential	PMID:26472758,PMID:26472760,PMID:19490893,PMID:18239125,PMID:26627737
8751	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
285148	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
282966	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
57614	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
3939	Non-essential	PMID:26472758,PMID:26472760
57709	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
7862	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
8490	Non-essential	PMID:26472758,PMID:26472760,PMID:19490893,PMID:18239125
5010	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
6289	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
56169	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
167	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
860	Non-essential	PMID:26472758,PMID:26472760,PMID:22585861,PMID:18239125,PMID:26627737
2037	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
5100	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
221391	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
51030	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
553158	Non-essential	PMID:18239125
79714	Non-essential	PMID:26472758,PMID:19490893,PMID:18239125,PMID:26627737
10235	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
9839	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
54967	Non-essential	PMID:26472760,PMID:18239125
3093	Non-essential	PMID:26472758,PMID:26472760,PMID:22585861,PMID:18239125,PMID:19490893
5289	Essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
653121	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
5587	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
596	Essential	PMID:26472758,PMID:26472760,PMID:18239125
728741	Non-essential	PMID:18239125
116540	Essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
200895	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
9886	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
100526693	Non-essential	PMID:18239125
9703	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
253430	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
55295	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
28492	Non-essential	PMID:18239125
201266	Non-essential	PMID:26472758,PMID:26472760
63920	Non-essential	PMID:26472760,PMID:18239125
25851	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
3073	Non-essential	PMID:21746896,PMID:26472758,PMID:18239125,PMID:26472760
51430	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
1773	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
353140	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
728833	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
27286	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
8874	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
3594	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
91748	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
100129995	Non-essential	PMID:18239125
28491	Non-essential	PMID:18239125
7182	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
1534	Non-essential	PMID:26472758,PMID:26472760
122970	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
2828	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
167826	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
4904	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
388698	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
3651	Non-essential	PMID:26472758,PMID:26472760,PMID:22585861,PMID:18239125,PMID:19490893
6541	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
5619	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
144108	Non-essential	PMID:26472758,PMID:26472760,PMID:19490893,PMID:18239125
581	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
51593	Essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
2512	Non-essential	PMID:26472758,PMID:26472760
43	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
4967	Essential	PMID:26472758,PMID:26472760,PMID:22585861,PMID:18239125,PMID:26627737
64111	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
28500	Non-essential	PMID:18239125
55320	Essential	PMID:26472758,PMID:26472760,PMID:18239125,PMID:26627737
23564	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
3351	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
22832	Non-essential	PMID:26472760,PMID:18239125
80759	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
57231	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
10492	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
55909	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
4907	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
29994	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
79781	Non-essential	PMID:26472758,PMID:26472760,PMID:18239125
