disease,protein,common_interactor_score,common_interactor_score_pvalue,degree,frac_direct_interactions,frac_direct_interactions_pvalue
DB00431,2743,0.002863526080830489,0.183,4,0.0,1.0
DB00431,8856,0.01910381443678525,0.035,38,0.0,1.0
DB00431,5241,0.036667787501920304,0.013,81,0.1111111111111111,0.145
DB00514,1536,0.27051688374761496,0.003,8,0.2,0.002
DB00514,6530,0.043053369878400555,0.013,8,0.0,1.0
DB00514,6532,0.026060030860614158,0.034,8,0.0,1.0
DB00514,10280,0.0021828026493791964,0.548,10,0.0,1.0
DB00514,653361,0.18279873300077037,0.004,49,0.2,0.004
DB00514,4688,0.26563369935845804,0.003,22,0.3,0.003
DB00514,4689,0.25076303795064464,0.003,22,0.25,0.004
DB00514,1143,0.7181322130615816,0.002,7,0.15,0.002
DB00514,116443,0.0,1.0,10,0.0,1.0
DB00514,10857,0.013584088506704282,0.235,59,0.0,1.0
DB00514,1135,0.6709985966911348,0.0,2,0.1,0.0
DB00514,1136,0.5040132551088409,0.0,3,0.05,0.008
DB00514,1137,0.6148199506749084,0.002,8,0.1,0.003
DB00514,1139,0.0013152419496834501,0.518,6,0.0,1.0
DB00514,1141,0.536539980734161,0.001,5,0.1,0.001
DB00514,5879,0.11840341082300687,0.001,269,0.25,0.001
DB00514,5880,0.0957931429539569,0.002,28,0.05,0.025
DB00514,4985,0.18517263986776725,0.003,41,0.1,0.003
DB00514,4986,0.14066960741819884,0.003,16,0.05,0.028
DB00514,4988,0.1292715297974784,0.009,77,0.05,0.071
DB00514,1535,0.18449026626790582,0.004,39,0.25,0.004
DB00321,6530,0.03080389779377916,0.047,8,0.0,1.0
DB00321,6532,0.03650745597158465,0.048,8,0.0,1.0
DB00321,146,0.09321304292336946,0.01,16,0.034482758620689655,0.066
DB00321,147,0.19267701757577768,0.005,14,0.034482758620689655,0.087
DB00321,148,0.13623763117183962,0.001,9,0.06896551724137931,0.001
DB00321,150,0.1871071378655465,0.005,26,0.0,1.0
DB00321,3350,0.41717521810470987,0.001,11,0.06896551724137931,0.003
DB00321,3352,0.48579886039356246,0.002,6,0.06896551724137931,0.002
DB00321,3736,0.025971335295877238,0.086,21,0.0,1.0
DB00321,3351,0.38270703422103053,0.003,10,0.06896551724137931,0.003
DB00321,3356,0.08887251018798649,0.027,22,0.0,1.0
DB00321,3358,0.08555769027652008,0.005,9,0.0,1.0
DB00321,3362,0.03253751465595896,0.057,29,0.0,1.0
DB00321,3363,0.21989192049705436,0.001,4,0.0,1.0
DB00321,10280,0.0031041854792935204,0.555,10,0.0,1.0
DB00321,4914,0.05649422291139031,0.03,1965,0.0,1.0
DB00321,4915,0.03580327357444521,0.055,42,0.0,1.0
DB00321,3269,0.11370077887819023,0.008,11,0.0,1.0
DB00321,3785,0.1726098780673206,0.006,8,0.034482758620689655,0.034
DB00321,3274,0.07747261651812262,0.003,1,0.0,1.0
DB00321,3786,0.15685063329050672,0.01,8,0.034482758620689655,0.038
DB00321,59340,0.12073787271992555,0.009,4,0.0,1.0
DB00321,1128,0.21579932269353083,0.0,5,0.0,1.0
DB00321,1129,0.2968790839473209,0.003,20,0.0,1.0
DB00321,1131,0.18148883534222998,0.002,12,0.0,1.0
DB00321,1132,0.20479569741188794,0.005,8,0.0,1.0
DB00321,1133,0.2221909262759087,0.0,1,0.0,1.0
DB00321,4985,0.29392955030952767,0.003,41,0.06896551724137931,0.006
DB00321,4986,0.2719957045955158,0.001,16,0.034482758620689655,0.051
DB00321,4988,0.22744006851239534,0.002,77,0.034482758620689655,0.311
DB00622,801,0.030702946041928365,0.017,524,0.14285714285714285,0.014
DB00622,5153,0.14172449822036837,0.02,21,0.0,1.0
DB00622,775,0.045393572980255495,0.012,25,0.14285714285714285,0.002
DB00622,1128,0.09942880340944704,0.001,5,0.0,1.0
DB00622,1129,0.13437603882490096,0.01,20,0.0,1.0
DB00622,776,0.0,1.0,4,0.0,1.0
DB00622,1131,0.11478214190974428,0.004,12,0.0,1.0
DB00622,1132,0.09780853405365006,0.005,8,0.0,1.0
DB00622,1133,0.12627585769197303,0.0,1,0.0,1.0
DB00622,781,0.00450377349111045,0.301,28,0.0,1.0
DB00622,783,0.04065681472644417,0.013,8,0.07142857142857142,0.015
DB00622,5136,0.14544656402596592,0.008,26,0.07142857142857142,0.051
DB00622,146,0.0850106541682325,0.004,16,0.07142857142857142,0.011
DB00622,147,0.13751957209225868,0.003,14,0.07142857142857142,0.027
DB00622,148,0.12973670483213973,0.004,9,0.14285714285714285,0.004
DB06738,4988,0.1165509710457858,0.003,77,0.1111111111111111,0.021
DB06738,2902,0.2960362202718868,0.003,67,0.5555555555555556,0.003
DB06738,2903,0.29921766676607425,0.002,38,0.3333333333333333,0.002
DB06738,2904,0.22934097989769778,0.008,56,0.2222222222222222,0.018
DB06738,4985,0.17260516348427773,0.003,41,0.2222222222222222,0.007
DB06738,4986,0.1411038390062602,0.005,16,0.1111111111111111,0.006
DB06738,2905,0.11596042656214343,0.003,6,0.0,1.0
DB06738,116444,0.25129944268688686,0.002,3,0.2222222222222222,0.003
DB06738,2906,0.1936482227466024,0.009,37,0.1111111111111111,0.021
DB06738,116443,0.2420891058121104,0.003,10,0.3333333333333333,0.003
DB00420,3269,0.0590218367564152,0.006,11,0.0,1.0
DB00420,1128,0.10496695141240456,0.002,5,0.0,1.0
DB00420,1129,0.15415238732308606,0.006,20,0.0,1.0
DB00420,1131,0.13433493768366142,0.002,12,0.0,1.0
DB00420,1132,0.13568797196154214,0.001,8,0.0,1.0
DB00420,1133,0.12627585769197303,0.0,1,0.0,1.0
DB00420,146,0.08593002561553499,0.009,16,0.07692307692307693,0.01
DB00420,147,0.21144060206346715,0.005,14,0.15384615384615385,0.005
DB00420,1812,0.00276247310054915,0.366,13,0.0,1.0
DB00420,148,0.15805942019543887,0.009,9,0.15384615384615385,0.009
DB00420,1813,0.10824037770789016,0.001,25,0.0,1.0
DB00420,1815,0.1388268938545271,0.002,13,0.07692307692307693,0.005
DB00420,3356,0.056778042549589666,0.017,22,0.0,1.0
DB00420,3358,0.05298863853012001,0.012,9,0.0,1.0
DB00755,8854,0.15179182603334068,0.003,41,0.0,1.0
DB00755,5914,0.20403006228054746,0.003,145,0.3333333333333333,0.003
DB00755,56603,0.0,1.0,2,0.0,1.0
DB00755,5915,0.20939142124245294,0.005,37,0.3333333333333333,0.005
DB00755,5916,0.1937694977766476,0.01,45,0.3333333333333333,0.006
DB00755,29991,0.0,1.0,7,0.0,1.0
DB00755,27306,0.0,1.0,15,0.0,1.0
DB00755,5166,0.0033679389400899516,0.298,8,0.0,1.0
DB00755,190,0.03197039489196244,0.014,16,0.0,1.0
DB00755,5950,0.00467785892947822,0.236,7,0.0,1.0
DB00755,216,0.15157969404541502,0.01,44,0.0,1.0
DB00755,9052,0.0,1.0,35,0.0,1.0
DB00755,3933,0.0013257190578785955,0.554,11,0.0,1.0
DB00755,6256,0.18259452592563025,0.007,156,0.2,0.012
DB00755,6257,0.12318134761632148,0.019,82,0.2,0.001
DB00755,6258,0.14506038228686594,0.003,36,0.2,0.003
DB09118,2560,0.11446700907885797,0.007,22,0.0,1.0
DB09118,2561,1.166781009200197,0.003,22,0.5333333333333333,0.003
DB09118,2562,1.2601283743887552,0.002,18,0.4666666666666667,0.002
DB09118,3939,0.06976662161539866,0.01,167,0.06666666666666667,0.068
DB09118,2563,0.044460158091941406,0.015,5,0.0,1.0
DB09118,2564,0.0,1.0,41,0.0,1.0
DB09118,2565,0.03901962725044565,0.003,1,0.0,1.0
DB09118,2566,0.43226967951494144,0.004,19,0.13333333333333333,0.004
DB09118,2567,1.5339976819377055,0.0,8,0.4666666666666667,0.0
DB09118,3945,0.06976662161539866,0.011,157,0.06666666666666667,0.061
DB09118,55879,0.0,1.0,1,0.0,1.0
DB09118,2554,1.3450833398845765,0.006,14,0.5333333333333333,0.006
DB09118,2555,1.4746223356061643,0.001,9,0.4666666666666667,0.001
DB09118,2556,1.3645753619538734,0.001,11,0.4666666666666667,0.001
DB09118,2557,1.4034414360076235,0.006,10,0.4666666666666667,0.006
DB09118,2559,1.4746223356061645,0.004,9,0.4666666666666667,0.004
DB08901,7010,0.14168603947948438,0.003,30,0.0,1.0
DB08901,4067,0.17001689747715765,0.017,269,0.42857142857142855,0.017
DB08901,5156,0.13938999236652236,0.005,65,0.14285714285714285,0.028
DB08901,613,0.1464316899549315,0.011,97,0.2857142857142857,0.019
DB08901,3815,0.20747342918249473,0.003,75,0.42857142857142855,0.003
DB08901,3791,0.1338804138442218,0.003,66,0.07142857142857142,0.111
DB08901,2322,0.11885340002136163,0.004,22,0.0,1.0
DB08901,2260,0.3373101784528197,0.003,79,0.07142857142857142,0.162
DB08901,2261,0.3009676206845331,0.004,58,0.07142857142857142,0.092
DB08901,2263,0.37280954072628086,0.005,50,0.14285714285714285,0.044
DB08901,2264,0.3118838803271843,0.002,42,0.0,1.0
DB08901,25,0.16551453846267528,0.025,389,0.2857142857142857,0.048
DB08901,6714,0.2132595765275377,0.005,525,0.5714285714285714,0.018
DB08901,5979,0.1387945221279256,0.002,65,0.07142857142857142,0.102
DB08901,3932,0.18277549129893117,0.013,256,0.14285714285714285,0.101
DB09229,775,0.013666441383957215,0.052,25,0.0,1.0
DB09229,776,0.0,1.0,4,0.0,1.0
DB09229,778,0.0,1.0,2,0.0,1.0
DB09229,779,0.009930726528736968,0.074,9,0.0,1.0
DB09229,146,0.08134655439914504,0.005,16,0.1111111111111111,0.005
DB09229,147,0.1215873279173803,0.003,14,0.1111111111111111,0.009
DB09229,148,0.1495881353045053,0.003,9,0.2222222222222222,0.003
DB09229,150,0.1011053818152422,0.005,26,0.0,1.0
DB09229,151,0.11164505089175003,0.002,7,0.0,1.0
DB09229,152,0.08078044706496643,0.014,16,0.0,1.0
DB09130,1,0.2183759426321054,0.023,12,0.007142857142857143,0.303
DB09130,3075,0.2563311578488878,0.02,22,0.014285714285714285,0.131
DB09130,7184,0.5075849658163993,0.031,171,0.03571428571428571,0.379
DB09130,2597,0.8371196658684696,0.013,304,0.17142857142857143,0.137
DB09130,252969,0.08681566569140921,0.272,16,0.0,1.0
DB09130,6187,0.5187671200120862,0.348,424,0.03571428571428571,0.842
DB09130,1072,0.6275709571820026,0.005,166,0.09285714285714286,0.028
DB09130,11315,0.2790824223609619,0.105,81,0.03571428571428571,0.065
DB09130,563,0.15070545992035472,0.067,17,0.0,1.0
DB09130,567,0.2019450762593316,0.073,36,0.014285714285714285,0.194
DB09130,5176,0.14360676984617268,0.08,11,0.007142857142857143,0.258
DB09130,71,0.4383706865335676,0.104,187,0.05,0.166
DB09130,114770,0.026667859864958662,0.235,1,0.0,1.0
DB09130,10327,0.28609213962739866,0.027,40,0.04285714285714286,0.017
DB09130,5720,0.22816712915588455,0.281,91,0.014285714285714285,0.469
DB09130,87,0.3351748076005892,0.303,164,0.014285714285714285,0.758
DB09130,95,0.12070821323427706,0.32,31,0.007142857142857143,0.407
DB09130,2147,0.4763496165078377,0.007,47,0.04285714285714286,0.011
DB09130,5223,0.37589208624699,0.011,54,0.03571428571428571,0.027
DB09130,7276,0.31105123286879244,0.041,60,0.05,0.009
DB09130,3181,0.7024289364682549,0.044,333,0.12142857142857143,0.254
DB09130,7278,0.2693789568289016,0.11,76,0.007142857142857143,0.664
DB09130,5230,0.5779625873127741,0.005,102,0.08571428571428572,0.005
DB09130,3692,0.36682575633897074,0.253,209,0.03571428571428571,0.374
DB09130,116844,0.11613143220125512,0.056,5,0.0,1.0
DB09130,3698,0.2310376299641409,0.018,12,0.0,1.0
DB09130,627,0.08416855777796484,0.474,22,0.007142857142857143,0.354
DB09130,3187,0.6724278794397054,0.068,359,0.1,0.352
DB09130,3189,0.4462894395879246,0.017,100,0.04285714285714286,0.071
DB09130,3191,0.47837484991625795,0.138,222,0.04285714285714286,0.453
DB09130,6782,0.1386281119446771,0.086,14,0.0,1.0
DB09130,6273,0.1265190057954514,0.139,18,0.0,1.0
DB09130,6275,0.20715489499651518,0.236,75,0.0,1.0
DB09130,6279,0.28902554947926007,0.069,54,0.014285714285714285,0.306
DB09130,5265,0.38898609882329593,0.023,48,0.007142857142857143,0.532
DB09130,5267,0.20266827384710492,0.026,17,0.0,1.0
DB09130,8347,0.2551568112621428,0.025,38,0.007142857142857143,0.537
DB09130,10399,0.5889206925941436,0.019,286,0.09285714285714286,0.078
DB09130,1191,0.49618364817982236,0.018,123,0.1,0.003
DB09130,1192,0.34162670863752875,0.039,63,0.0,1.0
DB09130,3250,0.2625614927229404,0.008,5,0.007142857142857143,0.16
DB09130,2741,0.0019835180041503295,0.925,4,0.0,1.0
DB09130,183,0.19362512714960645,0.068,27,0.007142857142857143,0.433
DB09130,7358,0.13690221017886894,0.312,38,0.007142857142857143,0.492
DB09130,1727,0.14500630502828266,0.234,35,0.007142857142857143,0.532
DB09130,191,0.4032198344968638,0.035,85,0.007142857142857143,0.74
DB09130,5315,0.6802050108389655,0.008,194,0.09285714285714286,0.034
DB09130,708,0.4416628123905409,0.268,235,0.05,0.428
DB09130,6341,0.06317498701684253,0.224,5,0.0,1.0
DB09130,710,0.45390698895453274,0.005,15,0.02857142857142857,0.005
DB09130,197,0.2954615358755913,0.001,19,0.0,1.0
DB09130,714,0.2748913735608426,0.003,10,0.007142857142857143,0.241
DB09130,716,0.42445436018625937,0.003,10,0.014285714285714285,0.053
DB09130,718,0.5884036626645597,0.003,49,0.02857142857142857,0.048
DB09130,721,0.22899478958009425,0.014,8,0.014285714285714285,0.048
DB09130,6866,0.03909847891713027,0.767,12,0.0,1.0
DB09130,10963,0.5528789639528309,0.042,162,0.07857142857142857,0.097
DB09130,722,0.16055258518729415,0.107,28,0.014285714285714285,0.148
DB09130,727,0.33262316985273266,0.002,14,0.014285714285714285,0.067
DB09130,341208,0.009403188904507129,0.99,12,0.0,1.0
DB09130,5340,0.486167225095933,0.018,68,0.07142857142857142,0.005
DB09130,732,0.3174139176932044,0.005,4,0.014285714285714285,0.015
DB09130,4830,0.27940750740443776,0.148,87,0.014285714285714285,0.442
DB09130,735,0.2924826008567699,0.007,5,0.007142857142857143,0.175
DB09130,5345,0.3385643998348431,0.003,21,0.007142857142857143,0.35
DB09130,3309,0.7084120818456167,0.052,517,0.12142857142857143,0.263
DB09130,3312,0.7660788799231607,0.015,600,0.14285714285714285,0.181
DB09130,3827,0.4121808113166415,0.016,46,0.04285714285714286,0.014
DB09130,2805,0.3268560986146553,0.077,80,0.014285714285714285,0.396
DB09130,3320,0.6867162661688221,0.049,900,0.15714285714285714,0.096
DB09130,6906,0.13022150041369185,0.049,6,0.0,1.0
DB09130,3329,0.7295194726886415,0.028,379,0.15,0.154
DB09130,2821,0.382906454326819,0.013,56,0.02857142857142857,0.041
DB09130,3848,0.5974744109566538,0.005,111,0.05,0.077
DB09130,3849,0.498747102910705,0.013,63,0.02142857142857143,0.178
DB09130,5902,0.257111468257231,0.056,48,0.0,1.0
DB09130,3856,0.35863259026063565,0.084,96,0.007142857142857143,0.774
DB09130,3857,0.6168933511902659,0.002,53,0.02142857142857143,0.125
DB09130,3858,0.5960912378946068,0.001,68,0.02857142857142857,0.124
DB09130,6421,0.5142109081559436,0.068,234,0.05,0.363
DB09130,7448,0.31402888040756777,0.143,99,0.05,0.058
DB09130,6426,0.45842544904141846,0.515,304,0.07857142857142857,0.522
DB09130,811,0.5466678818233162,0.036,158,0.07142857142857142,0.093
DB09130,79661,0.09353462698541236,0.102,5,0.007142857142857143,0.204
DB09130,3375,0.015542059848813046,0.907,9,0.0,1.0
DB09130,307,0.1600216402561848,0.053,17,0.0,1.0
DB09130,308,0.3440360518333725,0.012,45,0.02857142857142857,0.036
DB09130,203068,0.7036464076993446,0.047,361,0.12857142857142856,0.244
DB09130,5444,0.37552300703087943,0.002,3,0.014285714285714285,0.007
DB09130,325,0.24682406838807008,0.011,20,0.007142857142857143,0.326
DB09130,333,0.1813377054771031,0.332,61,0.02857142857142857,0.088
DB09130,335,0.6709404721182026,0.005,102,0.1,0.005
DB09130,336,0.3933921428611609,0.003,23,0.014285714285714285,0.165
DB09130,3921,0.5390693524414762,0.047,276,0.1,0.07
DB09130,337,0.26377657460080584,0.013,10,0.0,1.0
DB09130,344,0.12630707371247415,0.049,6,0.0,1.0
DB09130,7001,0.4843748845704712,0.014,118,0.07142857142857142,0.032
DB09130,345,0.28680691877129183,0.01,11,0.007142857142857143,0.248
DB09130,3419,0.23902152653316194,0.17,54,0.0,1.0
DB09130,348,0.26845607583787423,0.1,70,0.02857142857142857,0.088
DB09130,347,0.20464265307851637,0.063,31,0.014285714285714285,0.167
DB09130,350,0.19751083041345543,0.089,36,0.007142857142857143,0.502
DB09130,351,0.5762267206982881,0.239,2132,0.25,0.03
DB09130,5473,0.19766209710830646,0.072,28,0.0,1.0
DB09130,866,0.18898984974575567,0.018,9,0.007142857142857143,0.18
DB09130,3939,0.6243471878173563,0.008,167,0.08571428571428572,0.059
DB09130,3426,0.17941132120053843,0.013,4,0.014285714285714285,0.01
DB09130,5478,0.4915695130317172,0.012,116,0.04285714285714286,0.109
DB09130,7529,0.38240056525435495,0.651,398,0.05714285714285714,0.682
DB09130,7018,0.5065879732105232,0.008,68,0.03571428571428571,0.03
DB09130,2923,0.45401156879423077,0.096,144,0.07857142857142857,0.091
DB09130,9588,0.5094830123799725,0.005,80,0.02857142857142857,0.107
DB09130,2934,0.3237683522759186,0.096,88,0.014285714285714285,0.472
DB09130,2936,0.22370966023371375,0.041,44,0.02857142857142857,0.036
DB09130,2937,0.1644988546537648,0.16,36,0.014285714285714285,0.18
DB09130,1915,0.7140981583074315,0.023,613,0.12857142857142856,0.217
DB09130,3483,0.13318020848104456,0.041,5,0.0,1.0
DB09130,5034,0.5102930951084328,0.059,148,0.06428571428571428,0.108
DB09130,3500,0.5529070205061053,0.006,88,0.06428571428571428,0.03
DB09130,5037,0.3372436600213399,0.061,67,0.02857142857142857,0.113
DB09130,7086,0.6461770205950874,0.002,154,0.1,0.015
DB09130,3503,0.1299848233754836,0.026,4,0.0,1.0
DB09130,23468,0.19052352900427955,0.822,198,0.02142857142857143,0.737
DB09130,1973,0.4895406146881053,0.009,98,0.02142857142857143,0.311
DB09130,5052,0.6112497291136407,0.021,154,0.05714285714285714,0.157
DB09130,5054,0.3764456657542934,0.007,39,0.02142857142857143,0.075
DB09130,3008,0.27773131438378973,0.057,52,0.014285714285714285,0.249
DB09130,462,0.2206387165824629,0.02,17,0.014285714285714285,0.091
DB09130,7123,0.20798684784250082,0.025,19,0.014285714285714285,0.086
DB09130,3543,0.1857226801318883,0.025,9,0.007142857142857143,0.187
DB09130,4060,0.028170907899519274,0.746,7,0.0,1.0
DB09130,6622,0.26359878100913314,0.873,390,0.07857142857142857,0.497
DB09130,3039,0.3763036939207973,0.006,29,0.02142857142857143,0.04
DB09130,3043,0.2969807445126016,0.016,42,0.007142857142857143,0.416
DB09130,2023,0.7414298904997176,0.023,361,0.17857142857142858,0.09
DB09130,10728,0.36590847252918246,0.096,110,0.03571428571428571,0.188
DB09130,3053,0.3062470728469512,0.004,17,0.03571428571428571,0.004
DB09130,8175,0.3241099716577102,0.545,234,0.03571428571428571,0.621
DB09130,5621,0.24432513469152836,0.243,90,0.06428571428571428,0.021
DB09130,3064,0.24008770433828458,0.724,205,0.02142857142857143,0.762
DB09130,3068,0.299165646281804,0.675,212,0.07142857142857142,0.172
DB00714,50632,0.1841382481838227,0.0,1,0.07142857142857142,0.0
DB00714,1815,0.1190670386988364,0.004,13,0.0,1.0
DB00714,1816,0.03762479172570924,0.01,6,0.0,1.0
DB00714,152,0.07228788637738243,0.007,16,0.0,1.0
DB00714,1812,0.2049592729914304,0.005,13,0.07142857142857142,0.01
DB00714,1813,0.17994344240808183,0.004,25,0.0,1.0
DB00714,150,0.12947655715681736,0.001,26,0.0,1.0
DB00714,3351,0.38636755839437464,0.003,10,0.14285714285714285,0.003
DB00714,3352,0.48579886039356246,0.003,6,0.14285714285714285,0.003
DB00714,3350,0.422076321337961,0.001,11,0.14285714285714285,0.001
DB00714,1814,0.1680321416830453,0.003,22,0.0,1.0
DB00714,3356,0.06858507508038822,0.011,22,0.0,1.0
DB00714,3357,0.0861380018385432,0.001,7,0.0,1.0
DB00714,151,0.11457120867857143,0.0,7,0.0,1.0
DB00714,3358,0.08277753043847741,0.012,9,0.0,1.0
DB02709,55300,0.026781718524416236,0.065,11,0.043478260869565216,0.178
DB02709,8856,0.10033843992263389,0.008,38,0.0,1.0
DB02709,1457,0.10360025891214357,0.084,615,0.17391304347826086,0.155
DB02709,2099,0.16689738087547834,0.001,789,0.21739130434782608,0.074
DB02709,4543,0.09735793849639256,0.009,29,0.043478260869565216,0.219
DB02709,4544,0.08966786943441718,0.006,20,0.043478260869565216,0.179
DB02709,196,0.09235477821029539,0.015,49,0.043478260869565216,0.221
DB02709,207,0.10683378529666498,0.078,378,0.30434782608695654,0.015
DB02709,5465,0.14342015903108915,0.005,83,0.0,1.0
DB02709,5468,0.14414083016984522,0.006,167,0.043478260869565216,0.529
DB02709,3678,0.05681127592926245,0.013,50,0.043478260869565216,0.271
DB02709,351,0.09262396287083748,0.171,2132,0.21739130434782608,0.093
DB02709,6622,0.05202391233269409,0.869,390,0.13043478260869565,0.357
DB02709,4835,0.019256253914840572,0.335,18,0.0,1.0
DB02709,873,0.03684943729791644,0.117,52,0.043478260869565216,0.278
DB02709,3690,0.07249901105755466,0.041,70,0.08695652173913043,0.091
DB02709,5742,0.12900703282786072,0.001,24,0.043478260869565216,0.169
DB02709,5743,0.15083547871825848,0.003,47,0.043478260869565216,0.232
DB02709,240,0.019382739253168493,0.442,31,0.043478260869565216,0.232
DB02709,6513,0.036810187546972996,0.091,29,0.0,1.0
DB02709,9970,0.08934014899757368,0.017,31,0.0,1.0
DB02709,8565,0.041621859660222804,0.137,59,0.043478260869565216,0.339
DB02709,246,0.017693638915965808,0.16,6,0.0,1.0
DB02709,8570,0.05453953801005209,0.105,99,0.043478260869565216,0.44
DB01110,3778,0.11178140399204843,0.003,20,0.08333333333333333,0.012
DB01110,10242,0.007974924599114419,0.089,1,0.0,1.0
DB01110,3780,0.020016502974099546,0.035,1,0.0,1.0
DB01110,3781,0.026831491457763604,0.016,9,0.0,1.0
DB01110,3779,0.08327357459993888,0.001,6,0.08333333333333333,0.014
DB01110,3783,0.01230769094457028,0.087,10,0.0,1.0
DB01110,3782,0.033469879004975465,0.002,5,0.0,1.0
DB01110,4843,0.023246495306791227,0.021,155,0.08333333333333333,0.033
DB01110,3757,0.023424242810936392,0.015,31,0.0,1.0
DB01110,4846,0.034888169264975996,0.005,79,0.08333333333333333,0.026
DB01110,90134,0.020016502974099546,0.038,1,0.0,1.0
DB01110,27094,0.0,1.0,1,0.0,1.0
DB01110,8856,0.00998889784037507,0.159,38,0.0,1.0
DB00583,1376,0.02102917674965485,0.021,20,0.0,1.0
DB00583,4353,0.0,1.0,12,0.0,1.0
DB00583,1384,0.1584376365157619,0.002,5,0.1111111111111111,0.002
DB00583,7498,0.0,1.0,4,0.0,1.0
DB00583,1066,0.0,1.0,9,0.0,1.0
DB00583,788,0.020052693790071827,0.032,15,0.0,1.0
DB00583,54677,0.1339634953313764,0.0,9,0.1111111111111111,0.007
DB00583,6583,0.08118231300804193,0.002,4,0.0,1.0
DB00583,6584,0.08118231300804193,0.005,11,0.0,1.0
DB00583,1374,0.0026377604496633585,0.33,57,0.0,1.0
DB13025,146,0.11047596000194143,0.002,16,0.047619047619047616,0.02
DB13025,147,0.18295391115613832,0.003,14,0.047619047619047616,0.031
DB13025,148,0.15780253627267435,0.002,9,0.09523809523809523,0.002
DB13025,1813,0.09712512792015872,0.001,25,0.0,1.0
DB13025,1814,0.10602031779117164,0.004,22,0.0,1.0
DB13025,3351,0.38636755839437464,0.001,10,0.09523809523809523,0.001
DB13025,152,0.09074112918525015,0.014,16,0.0,1.0
DB13025,3352,0.48579886039356246,0.0,6,0.09523809523809523,0.0
DB13025,3350,0.42207632133796097,0.002,11,0.09523809523809523,0.002
DB13025,3354,0.0,1.0,5,0.0,1.0
DB13025,3355,0.0,1.0,1,0.0,1.0
DB13025,3356,0.08778798166830133,0.013,22,0.0,1.0
DB13025,3357,0.12786073174946677,0.006,7,0.0,1.0
DB13025,3358,0.10643600212905625,0.016,9,0.0,1.0
DB13025,3360,0.0,1.0,16,0.0,1.0
DB13025,3359,0.0,1.0,2,0.0,1.0
DB13025,3362,0.02599901124033811,0.037,29,0.0,1.0
DB13025,3363,0.0,1.0,4,0.0,1.0
DB13025,285242,0.0157222025617025,0.044,6,0.0,1.0
DB13025,170572,0.007098628499999331,0.398,80,0.0,1.0
DB13025,150,0.14052757184794393,0.002,26,0.0,1.0
DB13025,151,0.1414712014577156,0.003,7,0.0,1.0
DB10772,7040,0.06550696433731684,0.012,110,0.09090909090909091,0.17
DB10772,3553,0.04024723877559516,0.024,25,0.0,1.0
DB10772,3458,0.03510594890249491,0.002,11,0.09090909090909091,0.032
DB10772,1438,0.03270400159059681,0.025,12,0.0,1.0
DB10772,1956,0.05377559356755232,0.038,926,0.09090909090909091,0.214
DB10772,5156,0.04525673687927635,0.006,65,0.18181818181818182,0.01
DB10772,2246,0.059649462312622935,0.004,28,0.09090909090909091,0.09
DB10772,7048,0.0710316301741894,0.005,112,0.18181818181818182,0.019
DB10772,3569,0.01219044398335083,0.123,14,0.0,1.0
DB10772,7124,0.0680012275912926,0.003,142,0.09090909090909091,0.274
DB10772,2263,0.05983393738834821,0.005,50,0.09090909090909091,0.095
DB10772,7422,0.04418489626147672,0.012,38,0.0,1.0
DB04272,6035,0.021223817998900447,0.021,5,0.0,1.0
DB04272,6037,0.0,1.0,1,0.0,1.0
DB04272,11157,0.008872501643059508,0.575,31,0.0,1.0
DB04272,1431,0.04057940928312267,0.022,35,0.047619047619047616,0.08
DB04272,283,0.023229715408648488,0.032,11,0.0,1.0
DB04272,10673,0.0012265616848056212,1.0,49,0.0,1.0
DB04272,9146,0.022960600304469232,0.777,355,0.0,1.0
DB04272,6714,0.0337553100471342,0.314,525,0.0,1.0
DB04272,4282,0.05123224656300057,0.015,79,0.0,1.0
DB04272,59338,0.0007630822497672282,0.85,11,0.0,1.0
DB04272,7371,0.008430361498563223,0.34,13,0.0,1.0
DB04272,8654,0.006349363416498477,0.694,27,0.0,1.0
DB04272,58190,0.014781926789069777,0.391,42,0.0,1.0
DB04272,1360,0.001325579280445777,0.342,1,0.0,1.0
DB04272,733,0.0015050958505660307,0.523,3,0.0,1.0
DB04272,4191,0.045845660106813006,0.034,59,0.047619047619047616,0.113
DB04272,27232,0.014836515963876473,0.207,26,0.0,1.0
DB04272,353,0.039139996875190514,0.02,36,0.0,1.0
DB04272,9955,0.003505644248936038,0.623,9,0.0,1.0
DB04272,231,0.029321189694549197,0.051,63,0.0,1.0
DB04272,3704,0.02809025249188481,0.088,62,0.0,1.0
DB04272,635,0.0024674760987634303,0.833,17,0.0,1.0
DB00071,5122,0.13331202774593245,0.003,9,0.0,1.0
DB00071,3490,0.1486541503958445,0.004,15,0.0,1.0
DB00071,4036,0.07049187703209736,0.005,58,0.0,1.0
DB00071,5925,0.03749879965586368,0.027,257,0.0,1.0
DB00071,1509,0.08634704562744468,0.004,61,0.0,1.0
DB00071,5126,0.13774146376321927,0.002,5,0.0,1.0
DB00071,3480,0.11315958550872596,0.002,93,0.07692307692307693,0.112
DB00071,94121,0.0673086482598344,0.003,31,0.0,1.0
DB00071,3118,0.3977840695446906,0.0,3,0.07692307692307693,0.002
DB00071,3119,0.38425130101415444,0.002,4,0.07692307692307693,0.007
DB00071,4856,0.10428719024810623,0.005,35,0.0,1.0
DB00071,1363,0.1356797575977459,0.005,25,0.0,1.0
