disease,protein,degree,frac_direct_interactions,frac_direct_interactions_pvalue,common_interactor_score,common_interactor_score_pvalue
C1849367,7353,1,0.0,1.0,0.0,1.0
C1849367,5308,31,0.0,1.0,0.12483820027764858,0.296
C1849367,7355,3,0.0,1.0,0.027012565153346577,0.533
C1849367,2239,4,0.0,1.0,0.024118509491865753,0.64
C1849367,2752,4,0.0,1.0,0.07211559106288054,0.157
C1849367,5824,11,0.01652892561983471,0.023,0.35346598359696246,0.014
C1849367,9409,24,0.008264462809917356,0.258,0.1870033323076133,0.037
C1849367,2245,1,0.0,1.0,0.016574838603294895,0.361
C1849367,5830,20,0.0,1.0,0.02231044295798605,0.97
C1849367,10978,12,0.0,1.0,0.054356702569727466,0.687
C1849367,7401,28,0.0,1.0,0.055511159393709,0.88
C1849367,7403,2,0.0,1.0,0.06990052562262,0.098
C1849367,10484,25,0.0,1.0,0.06875716893213489,0.767
C1849367,5885,1,0.0,1.0,0.0,1.0
C1849367,6911,34,0.008264462809917356,0.385,0.18034810198601586,0.075
C1849367,5894,1,0.0,1.0,0.0,1.0
C1849367,6925,183,0.01652892561983471,0.334,0.16094786388870352,0.537
C1849367,7439,2,0.0,1.0,0.0,1.0
C1849367,10002,1,0.0,1.0,0.0,1.0
C1849367,50964,1,0.0,1.0,0.07313722442782696,0.1
C1849367,28952,5,0.0,1.0,0.08496400770533306,0.193
C1849367,5915,6,0.0,1.0,0.07129541107602874,0.254
C1849367,1312,60,0.0,1.0,0.08661564545560332,0.871
C1849367,10020,60,0.0,1.0,0.19022665803593358,0.083
C1849367,22827,26,0.0,1.0,0.06963842792034769,0.753
C1849367,7468,2,0.0,1.0,0.06547898269390523,0.116
C1849367,7469,9,0.0,1.0,0.0593412170380634,0.533
C1849367,4920,40,0.008264462809917356,0.378,0.16807584079295523,0.114
C1849367,8504,2,0.01652892561983471,0.001,0.33032328959659585,0.002
C1849367,5949,14,0.0,1.0,0.05992542838013134,0.623
C1849367,9533,106,0.01652892561983471,0.334,0.17583062092764434,0.434
C1849367,1855,5,0.0,1.0,0.040829947412515076,0.526
C1849367,8514,2,0.0,1.0,0.0,1.0
C1849367,55624,7,0.0,1.0,0.04001005817830994,0.624
C1849367,6473,3,0.0,1.0,0.007906682547518067,0.749
C1849367,10060,1,0.0,1.0,0.0,1.0
C1849367,25942,5,0.0,1.0,0.010212592127570837,0.847
C1849367,23384,6,0.0,1.0,0.011485696885447929,0.903
C1849367,5982,4,0.0,1.0,0.0491028860634134,0.379
C1849367,7518,11,0.008264462809917356,0.168,0.3574363264909569,0.009
C1849367,10084,3,0.0,1.0,0.01812438437735541,0.637
C1849367,8546,1,0.0,1.0,0.0,1.0
C1849367,9569,2,0.0,1.0,0.021798964306835922,0.456
C1849367,5995,1,0.008264462809917356,0.019,0.26516504294495524,0.007
C1849367,7020,3,0.0,1.0,0.049475750998075226,0.298
C1849367,3954,3,0.0,1.0,0.054435586305401636,0.22
C1849367,55670,2,0.01652892561983471,0.001,0.323521563466407,0.001
C1849367,6010,1,0.0,1.0,0.05147355476883092,0.146
C1849367,8573,6,0.0,1.0,0.0,1.0
C1849367,1406,92,0.03305785123966942,0.067,0.1822053685219684,0.396
C1849367,6017,1,0.0,1.0,0.0,1.0
C1849367,23426,7,0.0,1.0,0.033952742187902556,0.714
C1849367,51082,2,0.008264462809917356,0.023,0.04173505029228424,0.265
C1849367,3981,1,0.008264462809917356,0.018,0.2793205415955268,0.003
C1849367,3984,2,0.0,1.0,0.007815601287204002,0.606
C1849367,22931,3,0.0,1.0,0.01840420817553401,0.634
C1849367,3480,1,0.0,1.0,0.0,1.0
C1849367,2969,6,0.0,1.0,0.028121049202294815,0.754
C1849367,1947,1,0.0,1.0,0.0,1.0
C1849367,8092,13,0.0,1.0,0.06691599736030125,0.547
C1849367,4000,6,0.0,1.0,0.06165125790144482,0.413
C1849367,9632,3,0.0,1.0,0.027196414661021063,0.512
C1849367,2979,1,0.0,1.0,0.0,1.0
C1849367,9129,30,0.0,1.0,0.09085778599590927,0.635
C1849367,8626,5,0.0,1.0,0.09793721419931885,0.139
C1849367,5573,13,0.0,1.0,0.036685862109455215,0.832
C1849367,6598,16,0.0,1.0,0.10538625542526597,0.32
C1849367,6605,62,0.0,1.0,0.15215213208413458,0.632
C1849367,6094,3,0.0,1.0,0.0,1.0
C1849367,1487,18,0.0,1.0,0.0,1.0
C1849367,10195,6,0.0,1.0,0.04183104925021532,0.571
C1849367,6100,7,0.0,1.0,0.06317480789429765,0.407
C1849367,5077,2,0.0,1.0,0.11789464909492478,0.027
C1849367,6102,2,0.0,1.0,0.009349878557553575,0.607
C1849367,473,4,0.0,1.0,0.05042427483823344,0.35
C1849367,6103,2,0.0,1.0,0.010651566348113083,0.583
C1849367,3039,11,0.0,1.0,0.2638742738015344,0.006
C1849367,3040,11,0.0,1.0,0.2638742738015344,0.016
C1849367,7136,10,0.0,1.0,0.033890974766861384,0.805
C1849367,51684,34,0.01652892561983471,0.082,0.22214101926663238,0.027
C1849367,23020,1,0.0,1.0,0.0,1.0
C1849367,4591,48,0.0,1.0,0.08070860802346509,0.91
C1849367,26608,1,0.0,1.0,0.05445088104402865,0.142
C1849367,10743,2,0.0,1.0,0.041218717624478124,0.314
C0600427,2950,23,0.0,1.0,0.014231692784251394,0.467
C0600427,255239,6,0.0,1.0,0.0,1.0
C0600427,4988,43,0.0,1.0,0.022891055224593577,0.308
C0600427,3351,2,0.0,1.0,0.0,1.0
C0600427,409,1,0.0,1.0,0.0,1.0
C0600427,2587,1,0.0,1.0,0.0,1.0
C0600427,1312,60,0.0,1.0,0.00656993286834297,0.757
C0600427,8864,9,0.045454545454545456,0.018,0.10796691275336338,0.003
C0600427,551,1,0.0,1.0,0.0,1.0
C0600427,4905,1,0.0,1.0,0.052548540662461646,0.042
C0600427,6571,10,0.0,1.0,0.04751558982610932,0.052
C0600427,5187,4,0.045454545454545456,0.016,0.10796691275336338,0.014
C0600427,9679,2,0.0,1.0,0.04587394245653506,0.041
C0600427,1621,2,0.0,1.0,0.012820512820512824,0.133
C0600427,4985,6,0.0,1.0,0.022891055224593577,0.188
C0600427,9575,2,0.0,1.0,0.0,1.0
C0600427,1385,6,0.0,1.0,0.0,1.0
C0600427,23413,21,0.0,1.0,0.02001616370200553,0.291
C0600427,1143,1,0.0,1.0,0.052548540662461646,0.047
C0600427,11126,7,0.0,1.0,0.009459252173516472,0.391
C0600427,4852,2,0.0,1.0,0.0,1.0
C0600427,4986,1,0.0,1.0,0.03289758474798845,0.04
C0600427,1020,6,0.0,1.0,0.0330174463446406,0.133
C1510497,26121,112,0.0,1.0,0.13318266582358818,0.535
C1510497,9227,4,0.0,1.0,0.02557325180653709,0.605
C1510497,23568,3,0.0,1.0,0.0,1.0
C1510497,2067,7,0.009345794392523364,0.077,0.11875352620580529,0.033
C1510497,2068,1,0.0,1.0,0.0,1.0
C1510497,2071,13,0.009345794392523364,0.161,0.11177518856310702,0.104
C1510497,2072,1,0.0,1.0,0.0,1.0
C1510497,2584,1,0.0,1.0,0.0,1.0
C1510497,3614,8,0.0,1.0,0.04418489640242989,0.55
C1510497,2592,7,0.0,1.0,0.026736551338560254,0.794
C1510497,5148,3,0.0,1.0,0.05244185096994112,0.206
C1510497,9247,33,0.018691588785046728,0.051,0.07138356658777585,0.72
C1510497,10804,10,0.009345794392523364,0.144,0.10237966389232642,0.12
C1510497,60,12,0.0,1.0,0.03958306669462143,0.738
C1510497,5193,33,0.0,1.0,0.09251453143275479,0.513
C1510497,5194,1,0.0,1.0,0.0,1.0
C1510497,5195,4,0.0,1.0,0.0,1.0
C1510497,583,7,0.0,1.0,0.03698767509296403,0.638
C1510497,5727,8,0.0,1.0,0.06288141037528781,0.335
C1510497,54880,3,0.0,1.0,0.0,1.0
C1510497,5741,1,0.0,1.0,0.0,1.0
C1510497,2671,1,0.0,1.0,0.0,1.0
C1510497,5745,8,0.0,1.0,0.0880987533269256,0.117
C1510497,627,3,0.0,1.0,0.0366578590928476,0.368
C1510497,1161,1,0.0,1.0,0.0,1.0
C1510497,2697,4,0.0,1.0,0.024623923875621873,0.624
C1510497,2703,118,0.0,1.0,0.16185291292375575,0.347
C1510497,5264,3,0.0,1.0,0.03245420236983808,0.405
C1510497,2707,11,0.0,1.0,0.05193692872069251,0.622
C1510497,4758,18,0.009345794392523364,0.192,0.11968549585876538,0.089
C1510497,6295,1,0.0,1.0,0.0,1.0
C1510497,2200,3,0.0,1.0,0.0066938575412840776,0.728
C1510497,23203,1,0.0,1.0,0.0,1.0
C1510497,4771,6,0.0,1.0,0.018094224172059387,0.775
C1510497,9896,2,0.0,1.0,0.0541053088828337,0.178
C1510497,3756,3,0.0,1.0,0.0622804057672556,0.137
C1510497,175,1,0.0,1.0,0.005050762722761053,0.448
C1510497,5295,3,0.0,1.0,0.0,1.0
C1510497,699,3,0.009345794392523364,0.026,0.3434539123353703,0.0
C1510497,4284,40,0.0,1.0,0.09938885798499326,0.627
C1510497,5824,11,0.018691588785046728,0.012,0.35910679562548264,0.004
C1510497,9409,24,0.009345794392523364,0.302,0.20955821128744795,0.008
C1510497,23746,4,0.0,1.0,0.021205285531023903,0.678
C1510497,5830,20,0.0,1.0,0.024522225760749264,0.969
C1510497,5832,5,0.0,1.0,0.0,1.0
C1510497,207,7,0.0,1.0,0.07353230054621135,0.195
C1510497,29925,5,0.0,1.0,0.016254332131586856,0.736
C1510497,54507,194,0.009345794392523364,0.581,0.1478327247665454,0.424
C1510497,7401,28,0.0,1.0,0.08735017145597576,0.571
C1510497,2303,7,0.0,1.0,0.07118303685707507,0.236
C1510497,1280,1,0.0,1.0,0.03026137663344012,0.236
C1510497,9987,1,0.0,1.0,0.0,1.0
C1510497,25861,12,0.0,1.0,0.09886545560294463,0.136
C1510497,7436,1,0.0,1.0,0.0,1.0
C1510497,7439,2,0.0,1.0,0.034356415014516264,0.281
C1510497,10002,1,0.0,1.0,0.0,1.0
C1510497,1298,3,0.0,1.0,0.038427508691573,0.36
C1510497,8985,18,0.0,1.0,0.05529076402622272,0.713
C1510497,8504,2,0.018691588785046728,0.0,0.3303232895965959,0.001
C1510497,5949,14,0.0,1.0,0.07437196646356072,0.379
C1510497,7490,12,0.0,1.0,0.0813792794120982,0.253
C1510497,8517,13,0.0,1.0,0.025568675573707466,0.899
C1510497,55624,7,0.0,1.0,0.049502451772618514,0.435
C1510497,7507,16,0.009345794392523364,0.163,0.12444155326246212,0.093
C1510497,4952,4,0.0,1.0,0.01514686661165611,0.735
C1510497,10585,1,0.0,1.0,0.048542278033087485,0.163
C1510497,1376,2,0.0,1.0,0.021332590679076124,0.401
C1510497,10083,7,0.0,1.0,0.01446199697711071,0.895
C1510497,10084,3,0.0,1.0,0.04027557853639427,0.317
C1510497,5995,1,0.0,1.0,0.0,1.0
C1510497,7020,3,0.0,1.0,0.04448711261893916,0.299
C1510497,55670,2,0.018691588785046728,0.001,0.323521563466407,0.002
C1510497,6010,1,0.0,1.0,0.030792258954054907,0.217
C1510497,8573,6,0.0,1.0,0.007252472608097279,0.893
C1510497,1406,92,0.018691588785046728,0.292,0.1664547794538924,0.303
C1510497,23424,4,0.0,1.0,0.0,1.0
C1510497,1409,8,0.009345794392523364,0.132,0.2694649581819958,0.011
C1510497,1410,11,0.009345794392523364,0.15,0.2177106664803076,0.015
C1510497,6017,1,0.0,1.0,0.0,1.0
C1510497,1413,1,0.0,1.0,0.04411937479141996,0.15
C1510497,1414,5,0.0,1.0,0.10108698102211586,0.072
C1510497,1415,2,0.0,1.0,0.07410428983747447,0.07
C1510497,7045,2,0.0,1.0,0.033645475999786595,0.289
C1510497,1420,1,0.0,1.0,0.0,1.0
C1510497,22931,3,0.0,1.0,0.03674771857413527,0.388
C1510497,5015,33,0.009345794392523364,0.306,0.1554947201981857,0.065
C1510497,2979,1,0.009345794392523364,0.011,0.10654655084144697,0.015
C1510497,9129,30,0.0,1.0,0.09653726613148024,0.449
C1510497,4010,3,0.0,1.0,0.042606814502168744,0.336
C1510497,9640,1,0.0,1.0,0.0,1.0
C1510497,1462,1,0.0,1.0,0.0,1.0
C1510497,9657,9,0.0,1.0,0.01688475972840395,0.889
C1510497,10682,176,0.018691588785046728,0.296,0.21053257798549302,0.058
C1510497,6094,3,0.0,1.0,0.020597684078304094,0.555
C1510497,2512,9,0.0,1.0,0.10041481430028905,0.116
C1510497,6100,7,0.0,1.0,0.051872233843698906,0.399
C1510497,6102,2,0.0,1.0,0.009349878557553575,0.604
C1510497,6103,2,0.0,1.0,0.0,1.0
C1510497,5080,96,0.009345794392523364,0.691,0.13484612025733517,0.568
C1510497,9184,2,0.009345794392523364,0.018,0.31879773004392997,0.003
C1510497,8675,9,0.0,1.0,0.044997226172852706,0.613
C1510497,51684,34,0.018691588785046728,0.12,0.16863370978891223,0.091
C1510497,9702,42,0.0,1.0,0.03965012447854744,0.954
C1510497,23020,1,0.0,1.0,0.01015346165133619,0.408
C1510497,10733,18,0.0,1.0,0.07076789892965152,0.511
C1510497,3052,3,0.0,1.0,0.0,1.0
C1510497,54765,4,0.0,1.0,0.017897786447865403,0.717
C1510497,4598,4,0.0,1.0,0.0,1.0
C2266639,1281,2,0.0,1.0,0.0,1.0
C2266639,3845,2,0.0,1.0,0.105409255338946,0.0
C2266639,2313,3,0.0,1.0,0.0,1.0
C2266639,7051,29,0.0,1.0,0.0,1.0
C2266639,3981,1,0.0,1.0,0.0,1.0
C2266639,2706,38,0.0,1.0,0.015515129346817568,0.319
C2266639,5396,3,0.0,1.0,0.0,1.0
C2266639,10262,28,0.0,1.0,0.0,1.0
C2266639,5015,33,0.0,1.0,0.0,1.0
C2266639,4000,6,0.0,1.0,0.0,1.0
C2266639,10804,10,0.0,1.0,0.04587205623913154,0.023
C2266639,54101,3,0.0,1.0,0.0,1.0
C2266639,5604,3,0.0,1.0,0.0,1.0
C2266639,5605,4,0.0,1.0,0.105409255338946,0.003
C2266639,1896,20,0.0,1.0,0.0367364879093378,0.035
C2266639,3561,4,0.0,1.0,0.0,1.0
C2266639,6635,2,0.0,1.0,0.0,1.0
C2266639,3575,11,0.0,1.0,0.024054469058030558,0.097
C2973725,2697,4,0.0,1.0,0.0,1.0
C2973725,2200,3,0.0,1.0,0.015609763526361566,0.191
C2973725,1277,1,0.0,1.0,0.0,1.0
C2973725,54938,1,0.0,1.0,0.0,1.0
C2973725,6945,20,0.0,1.0,0.01785599583486771,0.182
C2973725,6439,1,0.0,1.0,0.022289107523650126,0.094
C2973725,6440,30,0.0,1.0,0.0,1.0
C2973725,9896,2,0.0,1.0,0.0,1.0
C2973725,4784,6,0.0,1.0,0.0,1.0
C2973725,6909,9,0.0,1.0,0.008863103036963603,0.36
C2973725,51025,2,0.0,1.0,0.021167218757884316,0.107
C2973725,23384,6,0.0,1.0,0.0,1.0
C2973725,2542,1,0.0,1.0,0.0,1.0
C2973725,27247,18,0.0,1.0,0.015613544994428182,0.243
C2973725,8815,2,0.0,1.0,0.0,1.0
C2973725,498,1,0.0,1.0,0.0,1.0
C2973725,4093,2,0.0,1.0,0.0,1.0
C2973725,1278,8,0.0,1.0,0.015609763526361566,0.201
C0018418,3972,3,0.0,1.0,0.0,1.0
C0018418,6794,1,0.0,1.0,0.0,1.0
C0018418,3730,2,0.0,1.0,0.0,1.0
C0018418,26012,23,0.0,1.0,0.014573505747441973,0.433
C0018418,2332,10,0.0,1.0,0.0,1.0
C0018418,51741,91,0.0,1.0,0.003657351431656565,0.829
C0018418,9394,2,0.0,1.0,0.01799830823853463,0.152
C0018418,1589,17,0.0,1.0,0.009036494968055756,0.516
C0018418,1848,2,0.0,1.0,0.0,1.0
C0018418,3643,2,0.0,1.0,0.01799830823853463,0.123
C0018418,190,3,0.05,0.007,0.15088834764831843,0.002
C0018418,54476,14,0.0,1.0,0.006126788517448398,0.566
C0018418,207,7,0.0,1.0,0.0,1.0
C0018418,208,5,0.0,1.0,0.01681686880819113,0.135
C0018418,6866,2,0.0,1.0,0.0,1.0
C0018418,2516,7,0.05,0.006,0.15088834764831843,0.006
C0018418,3814,1,0.0,1.0,0.032141217326661246,0.046
C0018418,3952,1,0.0,1.0,0.008446717229993576,0.164
C0018418,5617,1,0.0,1.0,0.011437725271791939,0.156
C0018418,23414,1,0.0,1.0,0.0,1.0
C0018418,8822,1,0.0,1.0,0.032141217326661246,0.042
C0349204,4616,2,0.0,1.0,0.03685711114848763,0.076
C0349204,6670,6,0.0,1.0,0.002930045193365596,0.784
C0349204,2643,2,0.0,1.0,0.0,1.0
C0349204,7257,30,0.0,1.0,0.029921794719251434,0.462
C0349204,4205,4,0.0,1.0,0.02337091368209062,0.305
C0349204,2166,2,0.0,1.0,0.012820512820512824,0.285
C0349204,200315,2,0.0,1.0,0.0,1.0
C0349204,4735,8,0.0,1.0,0.0,1.0
C0349204,81565,49,0.02702702702702703,0.255,0.026036572901945543,0.671
C0349204,6303,52,0.0,1.0,0.04242969980641281,0.469
C0349204,3757,1,0.0,1.0,0.0,1.0
C0349204,5297,1,0.0,1.0,0.013231403100624081,0.186
C0349204,8398,12,0.0,1.0,0.004843651614325805,0.828
C0349204,27350,13,0.0,1.0,0.007024442641096326,0.819
C0349204,54487,1,0.0,1.0,0.020509103342813147,0.147
C0349204,4835,5,0.0,1.0,0.04432247009329632,0.081
C0349204,2289,1,0.0,1.0,0.0,1.0
C0349204,9463,320,0.05405405405405406,0.094,0.08947758351211559,0.129
C0349204,6925,183,0.0,1.0,0.057872683585173224,0.506
C0349204,288,1,0.0,1.0,0.0,1.0
C0349204,29985,1,0.0,1.0,0.0,1.0
C0349204,811,3,0.0,1.0,0.0,1.0
C0349204,57144,30,0.0,1.0,0.03156121110883709,0.438
C0349204,6999,17,0.02702702702702703,0.133,0.032480358247328776,0.34
C0349204,3952,1,0.0,1.0,0.020819059036807648,0.146
C0349204,4985,6,0.0,1.0,0.022891055224593577,0.319
C0349204,4988,43,0.0,1.0,0.02367692349142099,0.642
C0349204,7040,23,0.0,1.0,0.041099662893391994,0.278
C0349204,2950,23,0.0,1.0,0.04319031909838304,0.223
C0349204,9607,1,0.0,1.0,0.0,1.0
C0349204,26011,8,0.0,1.0,0.023328533233191576,0.372
C0349204,5533,4,0.0,1.0,0.0,1.0
C0349204,1454,6,0.0,1.0,0.0,1.0
C0349204,947,1,0.0,1.0,0.0,1.0
C0349204,2512,9,0.0,1.0,0.03404075581477926,0.227
C0349204,203228,11,0.0,1.0,0.005442777459830389,0.855
C0349204,10215,2,0.0,1.0,0.0,1.0
C0349204,1015,1,0.0,1.0,0.0,1.0
C0233565,9096,3,0.0,1.0,0.0,1.0
C0233565,2332,10,0.0,1.0,0.022128408391546478,0.096
C0233565,5155,2,0.0,1.0,0.0,1.0
C0233565,5159,9,0.0,1.0,0.009174698042719674,0.328
C0233565,5805,10,0.0,1.0,0.02638689250678752,0.049
C0233565,10159,12,0.0,1.0,0.0,1.0
C0233565,4287,1,0.0,1.0,0.0,1.0
C0233565,25793,3,0.0,1.0,0.029514066805047763,0.024
C0233565,8398,12,0.0,1.0,0.03572724430565011,0.034
C0233565,5071,1,0.0,1.0,0.0,1.0
C0233565,2512,9,0.0,1.0,0.011941213417389447,0.231
C0233565,54902,35,0.0,1.0,0.014364672527478261,0.328
C0233565,6908,6,0.0,1.0,0.029514066805047763,0.036
C0233565,8575,13,0.0,1.0,0.0045051444333037705,0.55
C0544886,3845,2,0.0,1.0,0.010702688317798928,0.159
C0544886,6794,1,0.0,1.0,0.0,1.0
C0544886,5781,4,0.0,1.0,0.010702688317798928,0.329
C0544886,3481,3,0.0,1.0,0.0034421419541075717,0.4
C0544886,5914,12,0.0,1.0,0.0,1.0
C0544886,1316,1,0.0,1.0,0.0,1.0
C0544886,4771,6,0.0,1.0,0.008151391459392225,0.404
C0544886,5156,2,0.0,1.0,0.0,1.0
C0544886,811,3,0.0,1.0,0.0,1.0
C0544886,23092,1,0.0,1.0,0.0,1.0
C0544886,4926,2,0.0,1.0,0.017012028798463835,0.112
C0544886,2239,4,0.0,1.0,0.02730369165618671,0.106
C0544886,51008,2,0.0,1.0,0.008773904866177408,0.205
C0544886,6208,2,0.0,1.0,0.03333333333333335,0.058
C0544886,7490,12,0.0,1.0,0.017288296951512214,0.295
C0544886,841,4,0.0,1.0,0.0049841382985983985,0.424
C0544886,843,1,0.0,1.0,0.0,1.0
C0544886,207,7,0.0,1.0,0.0032154507059429546,0.578
C0544886,2130,99,0.037037037037037035,0.196,0.05780206655555847,0.153
C0544886,5080,96,0.0,1.0,0.0431249958928588,0.211
C0544886,6756,3,0.0,1.0,0.059288760936917956,0.008
C0544886,6757,16,0.0,1.0,0.07642661453329591,0.01
C0544886,1385,6,0.0,1.0,0.0,1.0
C0544886,1649,24,0.0,1.0,0.010524954775779931,0.639
C0544886,4595,1,0.0,1.0,0.0,1.0
C0544886,7030,1,0.0,1.0,0.0,1.0
C0544886,8312,38,0.0,1.0,0.047442384893225706,0.069
C0544886,4089,11,0.037037037037037035,0.026,0.014002116034487217,0.374
C0038220,1106,8,0.0,1.0,0.012101336678557912,0.404
C0038220,3162,29,0.0,1.0,0.02090090138979568,0.576
C0038220,2668,4,0.0,1.0,0.029829452327980982,0.084
C0038220,4208,1,0.0,1.0,0.0,1.0
C0038220,627,3,0.0,1.0,0.018452034900523752,0.172
C0038220,3725,1,0.0,1.0,0.06131393394849657,0.014
C0038220,3726,6,0.030303030303030304,0.024,0.1139804772162053,0.006
C0038220,6812,8,0.0,1.0,0.0,1.0
C0038220,9896,2,0.0,1.0,0.0696923425058676,0.013
C0038220,6347,3,0.0,1.0,0.034020690871988585,0.059
C0038220,6348,2,0.0,1.0,0.0,1.0
C0038220,1756,4,0.0,1.0,0.0031008683647302114,0.533
C0038220,2271,12,0.0,1.0,0.0,1.0
C0038220,5859,64,0.0,1.0,0.01774882571282633,0.76
C0038220,7422,5,0.0,1.0,0.06015610954645442,0.045
C0038220,2826,1,0.0,1.0,0.0,1.0
C0038220,288,1,0.0,1.0,0.010265187673726073,0.183
C0038220,4908,1,0.0,1.0,0.009338863578008762,0.174
C0038220,2353,18,0.030303030303030304,0.039,0.05649866413948977,0.071
C0038220,834,1,0.0,1.0,0.07618016810571368,0.004
C0038220,836,1,0.0,1.0,0.0,1.0
C0038220,841,4,0.0,1.0,0.0,1.0
C0038220,361,2,0.0,1.0,0.03742405942825599,0.055
C0038220,1392,10,0.0,1.0,0.0,1.0
C0038220,55163,2,0.0,1.0,0.03197004345374457,0.064
C0038220,6529,1,0.0,1.0,0.0,1.0
C0038220,6547,1,0.0,1.0,0.037424059428255996,0.019
C0038220,1965,3,0.0,1.0,0.06422285251880867,0.032
C0038220,958,19,0.0,1.0,0.010918771741022203,0.591
C0038220,8645,27,0.0,1.0,0.02998343432315842,0.399
C0038220,7124,30,0.0,1.0,0.01426602777849971,0.703
C0038220,8678,4,0.0,1.0,0.0,1.0
C0038220,5610,2,0.0,1.0,0.0,1.0
C0038220,501,4,0.0,1.0,0.026135418674465838,0.126
C0085605,29078,1,0.04,0.004,0.20625490821206688,0.001
C0085605,51103,7,0.0,1.0,0.041584885788784304,0.03
C0085605,2592,7,0.0,1.0,0.0,1.0
C0085605,2353,18,0.0,1.0,0.022883725509574387,0.24
C0085605,1716,1,0.0,1.0,0.0,1.0
C0085605,50615,1,0.0,1.0,0.014338483366910106,0.101
C0085605,8504,2,0.08,0.0,0.33032328959659585,0.0
C0085605,25915,14,0.08,0.006,0.20924144611716772,0.006
C0085605,5824,11,0.08,0.003,0.3220084679281463,0.003
C0085605,9409,24,0.04,0.034,0.13165322061780335,0.002
C0085605,5193,33,0.0,1.0,0.040776101093105054,0.063
C0085605,5194,1,0.0,1.0,0.0,1.0
C0085605,5195,4,0.0,1.0,0.0,1.0
C0085605,5450,36,0.04,0.096,0.06438086238204424,0.037
C0085605,5830,20,0.0,1.0,0.0,1.0
C0085605,26580,35,0.0,1.0,0.019865054941237713,0.43
C0085605,5468,4,0.0,1.0,0.0,1.0
C0085605,2271,12,0.0,1.0,0.0,1.0
C0085605,1376,2,0.0,1.0,0.0334294480244844,0.047
C0085605,4715,1,0.0,1.0,0.024875929755249725,0.056
C0085605,23534,15,0.0,1.0,0.0,1.0
C0085605,4722,2,0.0,1.0,0.014598929061844594,0.146
C0085605,4723,2,0.0,1.0,0.025547119903056366,0.092
C0085605,55670,2,0.04,0.012,0.24056261216234415,0.001
C0085605,4729,3,0.0,1.0,0.0,1.0
C0085605,7422,5,0.0,1.0,0.00855920985021826,0.31
C0034012,7681,145,0.047619047619047616,0.06,0.06357088324982105,0.397
C0034012,6663,6,0.0,1.0,0.01704691839179636,0.437
C0034012,51741,91,0.023809523809523808,0.342,0.05469812616034969,0.482
C0034012,6201,1,0.0,1.0,0.0,1.0
C0034012,3643,2,0.0,1.0,0.02739761816653133,0.139
C0034012,2623,21,0.023809523809523808,0.058,0.04188708979045269,0.223
C0034012,6223,1,0.0,1.0,0.0,1.0
C0034012,4692,21,0.0,1.0,0.009913678801031042,0.815
C0034012,6231,3,0.0,1.0,0.0,1.0
C0034012,6234,10,0.0,1.0,0.05699127004634581,0.082
C0034012,6772,3,0.0,1.0,0.008094048852977202,0.45
C0034012,8820,5,0.0,1.0,0.004437743579868586,0.643
C0034012,8822,1,0.0,1.0,0.032141217326661246,0.088
C0034012,3730,2,0.0,1.0,0.0,1.0
C0034012,5781,4,0.0,1.0,0.0,1.0
C0034012,9394,2,0.0,1.0,0.05159146715911821,0.049
C0034012,190,3,0.023809523809523808,0.012,0.20679004708581317,0.002
C0034012,2245,1,0.0,1.0,0.0,1.0
C0034012,6866,2,0.0,1.0,0.0,1.0
C0034012,226,4,0.0,1.0,0.0,1.0
C0034012,3814,1,0.0,1.0,0.032141217326661246,0.093
C0034012,6926,12,0.0,1.0,0.016030574318766692,0.589
C0034012,54551,2,0.0,1.0,0.0,1.0
C0034012,7466,4,0.0,1.0,0.020204853447231885,0.282
C0034012,1848,2,0.0,1.0,0.009099184840543569,0.315
C0034012,1392,10,0.0,1.0,0.06543404528764568,0.07
C0034012,23414,1,0.0,1.0,0.0,1.0
C0034012,51067,2,0.0,1.0,0.0,1.0
C0034012,7040,23,0.0,1.0,0.0477850275315619,0.217
C0034012,3972,3,0.0,1.0,0.0,1.0
C0034012,23432,5,0.0,1.0,0.028704581433818724,0.206
C0034012,22931,3,0.0,1.0,0.012824729401064425,0.376
C0034012,26012,23,0.0,1.0,0.029105214128732133,0.508
C0034012,4000,6,0.0,1.0,0.016850536555772063,0.473
C0034012,950,6,0.0,1.0,0.028052977430144337,0.229
C0034012,2516,7,0.023809523809523808,0.01,0.15835186557365008,0.004
C0034012,26580,35,0.0,1.0,0.040867800040720076,0.477
C0034012,472,1,0.0,1.0,0.05590169943749474,0.034
C0034012,1497,1,0.0,1.0,0.0,1.0
C0034012,3043,5,0.0,1.0,0.0,1.0
C0034012,2542,1,0.0,1.0,0.0,1.0
C0034012,6135,6,0.0,1.0,0.016295872999739176,0.487
C0034012,6138,1,0.0,1.0,0.008045513857269027,0.223
C0018916,7428,3,0.0,1.0,0.0,1.0
C0018916,3845,2,0.0,1.0,0.09622504486493766,0.003
C0018916,4893,5,0.0,1.0,0.17076064411493064,0.004
C0018916,7468,2,0.0,1.0,0.0,1.0
C0018916,7469,9,0.0,1.0,0.02192645048267573,0.035
C0018916,23095,1,0.0,1.0,0.021926450482675733,0.047
C0018916,3265,1,0.0,1.0,0.07453559924999298,0.004
C0018916,55109,4,0.0,1.0,0.0,1.0
C0018916,207,7,0.0,1.0,0.0,1.0
C0018916,1487,18,0.0,1.0,0.0,1.0
C0018916,5476,39,0.0,1.0,0.0,1.0
C0018916,7020,3,0.0,1.0,0.0,1.0
