HGNC ID	NCBI gene ID	Ensembl gene ID
HGNC:376	9472	ENSG00000151320
HGNC:377	9465	ENSG00000118507
HGNC:378	10270	ENSG00000105127
HGNC:29857	26993	ENSG00000011243
HGNC:49758	646114	ENSG00000234146
HGNC:379	10142	ENSG00000127914
HGNC:368	11216	ENSG00000108599
HGNC:369	11215	ENSG00000023516
HGNC:370	9590	ENSG00000131016
HGNC:371	11214	ENSG00000170776
HGNC:24061	158798	ENSG00000186471
HGNC:18783	8227	ENSG00000197976
HGNC:38514	139516	ENSG00000214992
HGNC:1170	56672	ENSG00000166452
HGNC:25744	79647	ENSG00000174574
HGNC:50794	100418731	ENSG00000257786
HGNC:50797	106480306	ENSG00000228125
HGNC:21407	55122	ENSG00000135334
HGNC:50796	100216487	ENSG00000251482
HGNC:24108	80709	ENSG00000106948
HGNC:28398	254268	ENSG00000162641
HGNC:380	10327	ENSG00000117448
HGNC:381	231	ENSG00000085662
HGNC:420	401982	ENSG00000229991
HGNC:425	236	ENSG00000213452
HGNC:422	729347	ENSG00000213785
HGNC:423	390402	ENSG00000237876
HGNC:20002	390482	ENSG00000258685
HGNC:33498	100129769	ENSG00000225212
HGNC:33497	126242	ENSG00000266899
HGNC:33496	392525	ENSG00000231371
HGNC:382	57016	ENSG00000198074
HGNC:45062	340888	ENSG00000213606
HGNC:45063	643582	ENSG00000263355
HGNC:37281	441282	ENSG00000227471
HGNC:384	1645	ENSG00000187134
HGNC:385	1646	ENSG00000151632
HGNC:386	8644	ENSG00000196139
HGNC:387	1109	ENSG00000198610
HGNC:44679	100996684	ENSG00000225418
HGNC:44680	389932	ENSG00000151631
HGNC:44681	648947	ENSG00000215267
HGNC:23469	340811	ENSG00000264006
HGNC:388	6718	ENSG00000122787
HGNC:11288	80701	ENSG00000227776
HGNC:23437	83592	ENSG00000165568
HGNC:389	8574	ENSG00000053371
HGNC:24062	246182	ENSG00000229020
HGNC:55059	159007	ENSG00000224341
HGNC:390	22977	ENSG00000162482
HGNC:24056	246181	ENSG00000211454
HGNC:391	207	ENSG00000142208
HGNC:28426	84335	ENSG00000204673
HGNC:392	208	ENSG00000105221
HGNC:393	10000	ENSG00000117020
HGNC:41304	100874263	ENSG00000228939
HGNC:16710	64400	ENSG00000166971
HGNC:395	210	ENSG00000148218
HGNC:396	211	ENSG00000023330
HGNC:397	212	ENSG00000158578
HGNC:399	213	ENSG00000163631
HGNC:400	214	ENSG00000170017
HGNC:402	216	ENSG00000165092
HGNC:15472	8854	ENSG00000128918
HGNC:409	220	ENSG00000184254
HGNC:407	219	ENSG00000137124
HGNC:3978	10840	ENSG00000144908
HGNC:40244	100874204	ENSG00000250218
HGNC:42446	100862662	ENSG00000246022
HGNC:26777	160428	ENSG00000136010
HGNC:404	217	ENSG00000111275
HGNC:405	218	ENSG00000108602
HGNC:403	224	ENSG00000072210
HGNC:410	221	ENSG00000006534
HGNC:411	222	ENSG00000132746
HGNC:406	8659	ENSG00000159423
HGNC:408	7915	ENSG00000112294
HGNC:7179	4329	ENSG00000119711
HGNC:877	501	ENSG00000164904
HGNC:878	541	ENSG00000251400
HGNC:879	542	ENSG00000232292
HGNC:880	543	ENSG00000243853
HGNC:881	544	ENSG00000234489
HGNC:15471	64577	ENSG00000118514
HGNC:412	223	ENSG00000143149
HGNC:28114	126133	ENSG00000161618
HGNC:9722	5832	ENSG00000059573
HGNC:414	226	ENSG00000149925
HGNC:415	391538	ENSG00000242849
HGNC:416	228	ENSG00000214297
HGNC:417	229	ENSG00000136872
HGNC:418	230	ENSG00000109107
HGNC:18294	56052	ENSG00000033011
HGNC:33721	200810	ENSG00000189366
HGNC:37258	644974	ENSG00000251287
HGNC:44372	100132066	ENSG00000251087
HGNC:44374	647415	ENSG00000226943
HGNC:44375	339879	ENSG00000238278
HGNC:44376	728263	ENSG00000251271
HGNC:44377	645015	ENSG00000227620
HGNC:44378	285407	ENSG00000254978
HGNC:44379	106479037	ENSG00000254016
HGNC:44380	106480789	ENSG00000249889
HGNC:44381	100421097	ENSG00000250794
HGNC:44382	106479038	ENSG00000253981
HGNC:44383	100996649	ENSG00000250268
HGNC:44384	730086	ENSG00000242017
HGNC:23159	85365	ENSG00000119523
HGNC:23056	10195	ENSG00000214160
HGNC:45159	442131	ENSG00000251568
HGNC:20266	29880	ENSG00000120697
HGNC:23157	29929	ENSG00000088035
HGNC:23161	79053	ENSG00000159063
HGNC:15672	79796	ENSG00000086848
HGNC:41409	100874303	ENSG00000254450
HGNC:23162	84920	ENSG00000139133
HGNC:31088	144245	ENSG00000175548
HGNC:32456	440138	ENSG00000253710
HGNC:19358	79087	ENSG00000182858
HGNC:30881	79868	ENSG00000101901
HGNC:41277	106478971	ENSG00000229487
HGNC:28287	199857	ENSG00000172339
HGNC:41192	101928098	ENSG00000230427
HGNC:427	238	ENSG00000171094
HGNC:33775	389658	ENSG00000196711
HGNC:27683	285016	ENSG00000189292
HGNC:17911	8846	ENSG00000100601
HGNC:32487	121642	ENSG00000189046
HGNC:30141	221120	ENSG00000166199
HGNC:48670	100507300	ENSG00000244926
HGNC:21900	54784	ENSG00000160993
HGNC:25996	54890	ENSG00000091542
HGNC:28243	84964	ENSG00000239382
HGNC:21306	84266	ENSG00000125652
HGNC:25189	91801	ENSG00000137760
HGNC:17377	55821	ENSG00000151360
HGNC:428	7840	ENSG00000116127
HGNC:41305	100874291	ENSG00000230002
HGNC:29586	200420	ENSG00000163016
HGNC:435	240	ENSG00000012779
HGNC:436	241	ENSG00000132965
HGNC:429	239	ENSG00000108839
HGNC:51342	100506713	ENSG00000215067
HGNC:430	242	ENSG00000179477
HGNC:431	243	ENSG00000264958
HGNC:432	245	ENSG00000262943
HGNC:433	246	ENSG00000161905
HGNC:434	247	ENSG00000179593
HGNC:13742	100652883	ENSG00000274114
HGNC:39027	642959	ENSG00000188101
HGNC:13743	59344	ENSG00000179148
HGNC:44238	100420216	ENSG00000275011
HGNC:441	251	ENSG00000163286
HGNC:437	248	ENSG00000163295
HGNC:20917	80216	ENSG00000073331
HGNC:20565	115701	ENSG00000198796
HGNC:17574	57538	ENSG00000136383
HGNC:438	249	ENSG00000162551
HGNC:439	250	ENSG00000163283
HGNC:443	57679	ENSG00000003393
HGNC:20605	259173	ENSG00000178038
HGNC:1494	8092	ENSG00000180318
HGNC:449	257	ENSG00000156150
HGNC:450	60529	ENSG00000052850
HGNC:19071	10189	ENSG00000183684
HGNC:451	23600	ENSG00000242110
HGNC:452	258	ENSG00000178522
HGNC:453	259	ENSG00000106927
HGNC:25990	55626	ENSG00000110497
HGNC:457	262	ENSG00000123505
HGNC:44898	100133024	ENSG00000228339
HGNC:460	263	ENSG00000237801
HGNC:51608	728931	ENSG00000249286
HGNC:51609	100129761	ENSG00000215124
HGNC:28577	144193	ENSG00000139344
HGNC:24262	51005	ENSG00000162066
HGNC:461	265	ENSG00000125363
HGNC:462	266	ENSG00000099721
HGNC:26837	139285	ENSG00000184675
HGNC:26360	219287	ENSG00000165566
HGNC:26771	205147	ENSG00000178171
HGNC:463	267	ENSG00000159461
HGNC:464	268	ENSG00000104899
HGNC:465	269	ENSG00000135409
HGNC:20824	57463	ENSG00000181754
HGNC:24073	347902	ENSG00000139211
HGNC:24075	386724	ENSG00000176020
HGNC:467	9949	ENSG00000101935
HGNC:41306	100874352	ENSG00000224142
HGNC:28658	83607	ENSG00000144233
HGNC:39809	100420921	ENSG00000233273
HGNC:14604	81693	ENSG00000166126
HGNC:27281	196394	ENSG00000151743
HGNC:17810	154796	ENSG00000126016
HGNC:17811	154810	ENSG00000166025
HGNC:17812	51421	ENSG00000114019
HGNC:468	270	ENSG00000116748
HGNC:469	271	ENSG00000116337
HGNC:470	272	ENSG00000133805
HGNC:471	273	ENSG00000078053
HGNC:473	275	ENSG00000145020
HGNC:33188	401138	ENSG00000187689
HGNC:474	276	ENSG00000237763
HGNC:475	277	ENSG00000174876
HGNC:476	278	ENSG00000187733
HGNC:477	279	ENSG00000243480
HGNC:478	280	ENSG00000240038
HGNC:479	281	ENSG00000227408
HGNC:22231	155185	ENSG00000174945
HGNC:28041	51321	ENSG00000196704
HGNC:26491	201283	ENSG00000214174
HGNC:38072	100421018	ENSG00000219249
HGNC:54911	100128929	ENSG00000233807
HGNC:19988	64682	ENSG00000153107
HGNC:44150	100286979	ENSG00000233673
HGNC:54708	285074	ENSG00000231259
HGNC:54709	100420889	ENSG00000230395
HGNC:54710	730268	ENSG00000234231
HGNC:54711	100420890	ENSG00000275597
HGNC:54712	402096	ENSG00000235486
HGNC:19989	29882	ENSG00000176248
HGNC:19990	29945	ENSG00000053900
HGNC:15713	51433	ENSG00000089053
HGNC:17380	51434	ENSG00000196510
HGNC:24077	10393	ENSG00000164162
HGNC:33976	729198	ENSG00000213735
HGNC:14452	51529	ENSG00000141552
HGNC:24540	25847	ENSG00000129055
HGNC:24531	25906	ENSG00000110200
HGNC:54888	100128808	ENSG00000231619
HGNC:54889	117751731	ENSG00000232601
HGNC:26976	119504	ENSG00000166295
HGNC:483	283	ENSG00000214274
HGNC:19961	23357	ENSG00000013523
HGNC:30534	90806	ENSG00000174606
HGNC:484	284	ENSG00000154188
HGNC:485	285	ENSG00000091879
HGNC:487	51378	ENSG00000101280
HGNC:489	9068	ENSG00000116194
HGNC:490	23452	ENSG00000136859
HGNC:491	27329	ENSG00000132855
HGNC:16039	51129	ENSG00000167772
HGNC:19705	253935	ENSG00000187151
HGNC:23140	83854	ENSG00000130812
HGNC:24078	10218	ENSG00000171819
HGNC:24933	55908	ENSG00000130173
HGNC:40024	647589	ENSG00000227059
HGNC:492	286	ENSG00000029534
HGNC:493	287	ENSG00000145362
HGNC:40076	105377373	ENSG00000248152
HGNC:494	288	ENSG00000151150
HGNC:54102	105378320	ENSG00000254271
HGNC:26350	150709	ENSG00000151687
HGNC:28002	348094	ENSG00000166839
HGNC:32525	728780	ENSG00000189045
HGNC:15803	63926	ENSG00000132623
HGNC:26766	162282	ENSG00000153930
HGNC:20763	51479	ENSG00000185722
HGNC:15492	56172	ENSG00000154122
HGNC:24714	54882	ENSG00000131503
HGNC:33530	404734	ENSG00000254996
HGNC:22215	54467	ENSG00000001629
HGNC:21027	255239	ENSG00000170209
HGNC:26812	126549	ENSG00000160117
HGNC:29101	23141	ENSG00000176915
HGNC:20987	51281	ENSG00000144504
HGNC:25370	57037	ENSG00000106524
HGNC:13208	57763	ENSG00000164331
HGNC:15819	27063	ENSG00000148677
HGNC:495	26287	ENSG00000165887
HGNC:17280	22881	ENSG00000135299
HGNC:18588	56311	ENSG00000106013
HGNC:20096	122416	ENSG00000156381
HGNC:20265	55608	ENSG00000088448
HGNC:39891	100505494	ENSG00000229152
HGNC:21316	29123	ENSG00000167522
HGNC:54737	100287912	ENSG00000234429
HGNC:54738	100419906	ENSG00000231686
HGNC:29135	23253	ENSG00000101745
HGNC:21268	88455	ENSG00000076513
HGNC:26363	124930	ENSG00000198720
HGNC:25374	81573	ENSG00000118454
HGNC:27880	338692	ENSG00000172932
HGNC:23471	54522	ENSG00000134461
HGNC:23575	26057	ENSG00000132466
HGNC:23643	253650	ENSG00000180071
HGNC:23644	441459	ENSG00000230453
HGNC:43601	101926917	ENSG00000159712
HGNC:28016	348840	ENSG00000226435
HGNC:43609	100131031	ENSG00000217165
HGNC:22567	138649	ENSG00000187984
HGNC:23665	84210	ENSG00000260691
HGNC:31979	441430	ENSG00000183148
HGNC:31981	441425	ENSG00000276203
HGNC:31982	728747	ENSG00000172014
HGNC:33833	440482	ENSG00000186481
HGNC:37714	728157	ENSG00000274502
HGNC:31980	653436	ENSG00000236816
HGNC:23666	729171	ENSG00000229089
HGNC:42023	284232	ENSG00000206192
HGNC:39707	100421422	ENSG00000226695
HGNC:42024	391267	ENSG00000215559
HGNC:43608	100421363	ENSG00000251056
HGNC:23756	391269	ENSG00000249493
HGNC:42737	400110	ENSG00000196593
HGNC:52329	102723552	ENSG00000277112
HGNC:28321	118932	ENSG00000152766
HGNC:24470	200539	ENSG00000163126
HGNC:29424	170961	ENSG00000089847
HGNC:29186	22852	ENSG00000107890
HGNC:32955	124149	ENSG00000261239
HGNC:39687	646929	ENSG00000235550
HGNC:39689	100101938	ENSG00000237636
HGNC:39690	100873882	ENSG00000229427
HGNC:25310	84079	ENSG00000105186
HGNC:29024	23243	ENSG00000206560
HGNC:27110	147463	ENSG00000154065
HGNC:17234	91074	ENSG00000148513
HGNC:24165	374860	ENSG00000180777
HGNC:35167	554226	ENSG00000163046
HGNC:19722	642460	ENSG00000175302
HGNC:16620	149992	ENSG00000224309
HGNC:27873	338579	ENSG00000230501
HGNC:26853	256006	ENSG00000145700
HGNC:13788	341405	ENSG00000167612
HGNC:35240	651746	ENSG00000164236
HGNC:41298	100874247	ENSG00000250106
HGNC:27639	284615	ENSG00000272031
HGNC:33736	340120	ENSG00000189127
HGNC:33888	390616	ENSG00000235711
HGNC:48618	729911	ENSG00000259234
HGNC:26323	148741	ENSG00000198483
HGNC:24079	375248	ENSG00000135976
HGNC:29333	57730	ENSG00000196912
HGNC:28169	84832	ENSG00000214262
HGNC:33607	645784	ENSG00000230006
HGNC:32946	400986	ENSG00000174501
HGNC:37759	100132420	ENSG00000188399
HGNC:29593	353322	ENSG00000186352
HGNC:28640	51239	ENSG00000213337
HGNC:28233	91369	ENSG00000154945
HGNC:26080	55018	ENSG00000167117
HGNC:26752	338699	ENSG00000137494
HGNC:25259	91526	ENSG00000065413
HGNC:41090	101927596	ENSG00000231621
HGNC:41477	101927547	ENSG00000236977
HGNC:24786	339416	ENSG00000183831
HGNC:27229	157567	ENSG00000186106
HGNC:25970	54851	ENSG00000168876
HGNC:54619	100419814	ENSG00000228446
HGNC:54620	116435289	ENSG00000225349
HGNC:54621	391834	ENSG00000248616
HGNC:54622	100130680	ENSG00000214684
HGNC:29223	57182	ENSG00000151458
HGNC:26614	283373	ENSG00000139645
HGNC:25691	79998	ENSG00000144031
HGNC:25185	129138	ENSG00000100124
HGNC:39214	100419962	ENSG00000236442
HGNC:25681	79722	ENSG00000164512
HGNC:16217	140731	ENSG00000124227
HGNC:22467	100310846	ENSG00000157999
HGNC:35241	342850	ENSG00000181626
HGNC:42363	107080639	ENSG00000259271
HGNC:42393	23783	ENSG00000189295
HGNC:40027	100131244	ENSG00000230778
HGNC:42950	441869	ENSG00000235098
HGNC:44669	100287718	ENSG00000230062
HGNC:20961	23294	ENSG00000064999
HGNC:24600	56899	ENSG00000185046
HGNC:29422	124401	ENSG00000168096
HGNC:26795	257629	ENSG00000175311
HGNC:26724	203286	ENSG00000165138
HGNC:29642	389161	ENSG00000206199
HGNC:25527	55139	ENSG00000163516
HGNC:14082	54443	ENSG00000011426
HGNC:21625	55107	ENSG00000131620
HGNC:40016	100873981	ENSG00000254902
HGNC:1183	57101	ENSG00000047617
HGNC:14004	63982	ENSG00000134343
HGNC:54190	105376599	ENSG00000254819
HGNC:23837	121601	ENSG00000151572
HGNC:27337	203859	ENSG00000171714
HGNC:25240	196527	ENSG00000177119
HGNC:31677	50636	ENSG00000146205
HGNC:32248	101927546	ENSG00000237276
HGNC:29329	57719	ENSG00000074855
HGNC:20679	338440	ENSG00000185101
HGNC:25519	55129	ENSG00000160746
HGNC:6211	3730	ENSG00000011201
HGNC:6214	3734	ENSG00000241859
HGNC:13233	8125	ENSG00000140350
HGNC:42949	723972	ENSG00000259516
HGNC:16677	10541	ENSG00000136938
HGNC:24267	646791	ENSG00000259790
HGNC:38552	100130708	ENSG00000231801
HGNC:44089	100652899	ENSG00000259461
HGNC:16675	23520	ENSG00000248546
HGNC:16676	23519	ENSG00000139223
HGNC:16673	81611	ENSG00000143401
HGNC:500	290	ENSG00000166825
HGNC:14152	65990	ENSG00000103254
HGNC:21014	84168	ENSG00000169604
HGNC:21732	118429	ENSG00000163297
HGNC:27277	195977	ENSG00000274209
HGNC:45004	100996567	ENSG00000263482
HGNC:533	301	ENSG00000135046
HGNC:537	302	ENSG00000182718
HGNC:538	303	ENSG00000213406
HGNC:539	304	ENSG00000231991
HGNC:540	305	ENSG00000216740
HGNC:33463	389289	ENSG00000177721
HGNC:541	306	ENSG00000138772
HGNC:542	307	ENSG00000196975
HGNC:543	308	ENSG00000164111
HGNC:544	309	ENSG00000197043
HGNC:545	310	ENSG00000138279
HGNC:546	653145	ENSG00000265190
HGNC:23334	728113	ENSG00000264230
HGNC:547	8416	ENSG00000143412
HGNC:534	11199	ENSG00000109511
HGNC:535	311	ENSG00000122359
HGNC:536	312	ENSG00000104537
HGNC:548	313	ENSG00000136250
HGNC:41307	100874264	ENSG00000230539
HGNC:80	26	ENSG00000002726
HGNC:549	314	ENSG00000131480
HGNC:550	8639	ENSG00000131471
HGNC:48869	90586	ENSG00000260105
HGNC:1361	84909	ENSG00000148120
HGNC:553	316	ENSG00000138356
HGNC:18450	344454	ENSG00000243478
HGNC:19049	107126360	ENSG00000244301
HGNC:53766	107161151	ENSG00000284084
HGNC:28808	55435	ENSG00000138660
HGNC:554	162	ENSG00000100280
HGNC:297	23782	ENSG00000234479
HGNC:298	23781	ENSG00000232707
HGNC:555	164	ENSG00000166747
HGNC:556	8906	ENSG00000213983
HGNC:13667	8907	ENSG00000072958
HGNC:558	10053	ENSG00000129354
HGNC:54978	645388	ENSG00000227534
HGNC:559	1174	ENSG00000106367
HGNC:560	8905	ENSG00000182287
HGNC:50752	106480305	ENSG00000226046
HGNC:18971	130340	ENSG00000152056
HGNC:561	160	ENSG00000196961
HGNC:562	161	ENSG00000183020
HGNC:563	163	ENSG00000006125
HGNC:55017	401602	ENSG00000234130
HGNC:564	1173	ENSG00000161203
HGNC:565	1175	ENSG00000042753
HGNC:566	8546	ENSG00000132842
HGNC:567	8120	ENSG00000103723
HGNC:568	8943	ENSG00000065000
HGNC:569	26985	ENSG00000185009
HGNC:570	10947	ENSG00000070718
HGNC:2013	1176	ENSG00000177879
HGNC:571	10239	ENSG00000157823
HGNC:572	10717	ENSG00000134262
HGNC:44114	100287722	ENSG00000226167
HGNC:573	23431	ENSG00000081014
HGNC:574	9179	ENSG00000221838
HGNC:575	11154	ENSG00000100478
HGNC:25104	91056	ENSG00000254470
HGNC:20192	55745	ENSG00000053770
HGNC:15875	55317	ENSG00000125843
HGNC:22197	9907	ENSG00000242802
HGNC:576	317	ENSG00000120868
HGNC:578	320	ENSG00000107282
HGNC:579	321	ENSG00000034053
HGNC:580	9546	ENSG00000011132
HGNC:581	322	ENSG00000166313
HGNC:17379	54518	ENSG00000077420
HGNC:582	323	ENSG00000163697
HGNC:20708	10307	ENSG00000113108
HGNC:583	324	ENSG00000134982
HGNC:24036	10297	ENSG00000115266
HGNC:15718	147495	ENSG00000154856
HGNC:26892	164284	ENSG00000198768
HGNC:27152	149773	ENSG00000231290
HGNC:584	325	ENSG00000132703
HGNC:586	327	ENSG00000164062
HGNC:48925	100506013	ENSG00000248329
HGNC:587	328	ENSG00000100823
HGNC:17889	27301	ENSG00000169188
HGNC:29509	51107	ENSG00000117362
HGNC:24080	83464	ENSG00000138613
HGNC:594	8539	ENSG00000166181
HGNC:595	642812	ENSG00000234558
HGNC:39070	728664	ENSG00000213962
HGNC:17581	51074	ENSG00000149089
HGNC:28724	200558	ENSG00000169621
HGNC:16665	8862	ENSG00000171388
HGNC:339	187	ENSG00000134817
HGNC:597	333	ENSG00000105290
HGNC:598	334	ENSG00000084234
HGNC:13238	57136	ENSG00000101474
HGNC:600	335	ENSG00000118137
HGNC:40079	104326055	ENSG00000235910
HGNC:601	336	ENSG00000158874
HGNC:602	337	ENSG00000110244
HGNC:17288	116519	ENSG00000110243
HGNC:603	338	ENSG00000084674
HGNC:604	339	ENSG00000111701
HGNC:605	10930	ENSG00000124701
HGNC:17343	200315	ENSG00000128383
HGNC:43835	105377532	ENSG00000248822
HGNC:17352	9582	ENSG00000179750
HGNC:43836	100874530	ENSG00000249310
HGNC:17353	27350	ENSG00000244509
HGNC:17354	140564	ENSG00000243811
HGNC:17356	200316	ENSG00000128394
HGNC:17357	60489	ENSG00000239713
HGNC:24100	164668	ENSG00000100298
HGNC:32152	403314	ENSG00000173627
HGNC:24087	55911	ENSG00000184730
HGNC:607	341	ENSG00000130208
HGNC:608	342	ENSG00000214855
HGNC:609	344	ENSG00000234906
HGNC:610	345	ENSG00000110245
HGNC:611	346	ENSG00000267467
HGNC:44426	100533990	ENSG00000224916
HGNC:612	347	ENSG00000189058
HGNC:613	348	ENSG00000130203
HGNC:615	319	ENSG00000175336
HGNC:616	350	ENSG00000091583
HGNC:618	8542	ENSG00000100342
HGNC:619	23780	ENSG00000128335
HGNC:14868	80833	ENSG00000128284
HGNC:14867	80832	ENSG00000100336
HGNC:14869	80831	ENSG00000128313
HGNC:14870	80830	ENSG00000221963
HGNC:25268	81575	ENSG00000178878
HGNC:13916	55937	ENSG00000204444
HGNC:53942	100419033	ENSG00000274823
HGNC:28727	79135	ENSG00000184831
HGNC:24009	139322	ENSG00000155008
HGNC:48739	100286948	ENSG00000270560
HGNC:48740	100129005	ENSG00000240902
HGNC:48741	100131528	ENSG00000255700
HGNC:48742	100128725	ENSG00000248122
HGNC:48743	644649	ENSG00000260240
HGNC:620	351	ENSG00000142192
HGNC:55075		ENSG00000273492
HGNC:622	10513	ENSG00000062725
HGNC:24035	26060	ENSG00000157500
HGNC:18242	55198	ENSG00000136044
HGNC:626	353	ENSG00000198931
HGNC:44173	100505854	ENSG00000214293
HGNC:15984	54840	ENSG00000137074
HGNC:633	358	ENSG00000240583
HGNC:634	359	ENSG00000167580
HGNC:636	360	ENSG00000165272
HGNC:637	361	ENSG00000171885
HGNC:26399	147429	ENSG00000260372
HGNC:638	362	ENSG00000161798
HGNC:639	363	ENSG00000086159
HGNC:640	364	ENSG00000165269
HGNC:32048	375719	ENSG00000186466
HGNC:32049	389756	ENSG00000181997
HGNC:31976	441432	ENSG00000279688
HGNC:32056	100132938	ENSG00000176115
HGNC:51836	102724655	ENSG00000278122
HGNC:642	343	ENSG00000103375
HGNC:643	366	ENSG00000103569
HGNC:16029	89872	ENSG00000143595
HGNC:19940	282679	ENSG00000178301
HGNC:19941	375318	ENSG00000184945
HGNC:6096	653437	ENSG00000185176
HGNC:29513	9716	ENSG00000021776
HGNC:644	367	ENSG00000169083
HGNC:646	369	ENSG00000078061
HGNC:50824	100421741	ENSG00000231264
HGNC:647	644000	ENSG00000224368
HGNC:35474	285893	ENSG00000227298
HGNC:16925	116985	ENSG00000186635
HGNC:39993	100874075	ENSG00000256007
HGNC:39994	100506020	ENSG00000245148
HGNC:16924	116984	ENSG00000047365
HGNC:24097	64411	ENSG00000120318
HGNC:648	23237	ENSG00000198576
HGNC:649	372	ENSG00000095139
HGNC:651	374	ENSG00000109321
HGNC:20363	9870	ENSG00000119682
HGNC:652	375	ENSG00000143761
HGNC:22500	442334	ENSG00000219807
HGNC:39883	100420012	ENSG00000213137
HGNC:39884	442396	ENSG00000253885
HGNC:654	377	ENSG00000134287
HGNC:655	378	ENSG00000168374
HGNC:51593	106144532	ENSG00000272146
HGNC:657	380	ENSG00000271525
HGNC:16599	170485	ENSG00000236527
HGNC:32380	390423	ENSG00000214051
HGNC:37628	100129023	ENSG00000231222
HGNC:658	381	ENSG00000004059
HGNC:659	382	ENSG00000165527
HGNC:15852	55738	ENSG00000101199
HGNC:13504	84364	ENSG00000149182
HGNC:661	26286	ENSG00000242247
HGNC:15772	10565	ENSG00000066777
HGNC:15853	10564	ENSG00000124198
HGNC:21213	57221	ENSG00000112379
HGNC:21496	27236	ENSG00000164144
HGNC:17160	23647	ENSG00000132254
HGNC:662	10139	ENSG00000101246
HGNC:663	383	ENSG00000118520
HGNC:664	384	ENSG00000081181
HGNC:30146	503582	ENSG00000186103
HGNC:17252	503583	ENSG00000240058
HGNC:23977	503640	ENSG00000265293
HGNC:25482	55082	ENSG00000134884
HGNC:673	392	ENSG00000175220
HGNC:674	393	ENSG00000089820
HGNC:675	394	ENSG00000100852
HGNC:20279	84837	ENSG00000258655
HGNC:676	395	ENSG00000047648
HGNC:677	23779	ENSG00000241484
HGNC:14130	64333	ENSG00000123329
HGNC:26099	79658	ENSG00000071205
HGNC:15783	9824	ENSG00000198826
HGNC:15782	89839	ENSG00000285077
HGNC:16348	94134	ENSG00000165322
HGNC:21030	55843	ENSG00000075884
HGNC:40949	105373654	ENSG00000231758
HGNC:19921	319102	ENSG00000258894
HGNC:18239	55114	ENSG00000140750
HGNC:21035	93663	ENSG00000146376
HGNC:23724	84986	ENSG00000213390
HGNC:48348	100533184	ENSG00000269891
HGNC:18357	57569	ENSG00000137727
HGNC:23725	57584	ENSG00000107863
HGNC:30320	58504	ENSG00000128805
HGNC:42944	100689073	ENSG00000248682
HGNC:29293	57636	ENSG00000275832
HGNC:45039	102577425	ENSG00000260781
HGNC:25361	83478	ENSG00000138639
HGNC:28951	9938	ENSG00000163219
HGNC:17073	23092	ENSG00000145819
HGNC:40792	100874239	ENSG00000226272
HGNC:41429	100874372	ENSG00000230789
HGNC:31813	201176	ENSG00000159314
HGNC:52873	109286553	ENSG00000215769
HGNC:53771	440461	ENSG00000267472
HGNC:25509	79822	ENSG00000088756
HGNC:30207	9411	ENSG00000137962
HGNC:54311	107985092	ENSG00000226835
HGNC:27414	257106	ENSG00000186517
HGNC:29216	57514	ENSG00000031081
HGNC:41235	100874246	ENSG00000241155
HGNC:17399	9743	ENSG00000134909
HGNC:23085	115703	ENSG00000004777
HGNC:4591	2909	ENSG00000160007
HGNC:26388	158763	ENSG00000147256
HGNC:29351	80728	ENSG00000147799
HGNC:16226	343578	ENSG00000124143
HGNC:26545	143872	ENSG00000165895
HGNC:54801	100128386	ENSG00000248027
HGNC:43940	100887075	ENSG00000227817
HGNC:43939	100130693	ENSG00000231147
HGNC:19327	266698	ENSG00000235759
HGNC:43941	254398	ENSG00000258080
HGNC:43942	100128514	ENSG00000258233
HGNC:29096	9912	ENSG00000006740
HGNC:17102	23526	ENSG00000180448
HGNC:678	396	ENSG00000141522
HGNC:679	397	ENSG00000111348
HGNC:680	398	ENSG00000242173
HGNC:681	9138	ENSG00000076928
HGNC:682	9181	ENSG00000116584
HGNC:40082	107985210	ENSG00000224276
HGNC:683	50650	ENSG00000163947
HGNC:40083	100874200	ENSG00000240198
HGNC:684	50649	ENSG00000136002
HGNC:13209	7984	ENSG00000050327
HGNC:685	9459	ENSG00000129675
